    f_weight    f_mass4l f_D_bkg_kin     f_pfmet
         1.0   1.276e+02   2.079e-01   1.775e+02
         1.0   1.259e+02   4.123e-01   1.967e+02
         1.0   1.159e+02   7.833e-01   1.827e+02
         1.0   1.269e+02   4.098e-01   2.314e+02
         1.0   1.195e+02   8.708e-01   1.304e+02
         1.0   1.253e+02   5.820e-01   2.086e+02
         1.0   1.249e+02   1.834e-01   1.963e+02
         1.0   1.279e+02   8.624e-01   1.618e+02
         1.0   1.263e+02   2.036e-01   2.058e+02
         1.0   1.260e+02   8.290e-01   1.575e+02
         1.0   1.264e+02   4.057e-01   1.784e+02
         1.0   1.258e+02   4.378e-01   1.771e+02
         1.0   1.277e+02   1.961e-01   1.912e+02
         1.0   1.213e+02   8.081e-01   1.246e+02
         1.0   1.235e+02   8.689e-01   1.564e+02
         1.0   1.256e+02   9.448e-01   1.723e+02
         1.0   1.294e+02   2.280e-01   1.882e+02
         1.0   1.307e+02   7.022e-01   1.468e+02
         1.0   1.251e+02   7.698e-01   2.641e+02
         1.0   1.266e+02   6.638e-01   1.709e+02
         1.0   1.258e+02   2.123e-01   1.982e+02
         1.0   1.272e+02   1.009e-01   1.754e+02
         1.0   1.240e+02   5.920e-01   1.863e+02
         1.0   1.239e+02   5.887e-01   2.816e+02
         1.0   1.234e+02   4.635e-01   1.359e+02
         1.0   1.261e+02   6.956e-01   2.449e+02
         1.0   1.256e+02   9.448e-01   1.723e+02
         1.0   1.260e+02   7.761e-01   2.427e+02
         1.0   1.255e+02   8.277e-01   1.492e+02
         1.0   1.240e+02   9.122e-01   1.934e+02
         1.0   1.246e+02   9.497e-01   2.382e+02
         1.0   1.251e+02   5.693e-01   1.309e+02
         1.0   1.214e+02   8.939e-01   1.547e+02
         1.0   1.248e+02   4.022e-01   1.864e+02
         1.0   1.244e+02   4.526e-01   1.846e+02
         1.0   1.252e+02   5.295e-01   1.487e+02
         1.0   1.161e+02   9.858e-01   1.440e+02
         1.0   1.266e+02   9.439e-02   1.987e+02
         1.0   1.248e+02   6.777e-01   1.655e+02
         1.0   1.196e+02   7.025e-01   1.499e+02
         1.0   1.287e+02   8.930e-01   1.639e+02
         1.0   1.246e+02   8.037e-01   2.477e+02
         1.0   1.265e+02   7.321e-01   2.206e+02
         1.0   1.244e+02   7.322e-01   2.118e+02
         1.0   1.130e+02   4.351e-01   1.636e+02
         1.0   1.272e+02   3.564e-01   1.959e+02
         1.0   1.251e+02   4.155e-01   1.697e+02
         1.0   1.231e+02   7.521e-01   1.492e+02
         1.0   1.242e+02   9.725e-01   2.258e+02
         1.0   1.259e+02   5.214e-01   3.883e+01
         1.0   1.243e+02   5.253e-01   1.681e+02
         1.0   1.177e+02   8.584e-01   1.990e+02
         1.0   1.226e+02   8.462e-01   2.084e+02
         1.0   1.258e+02   6.706e-01   2.216e+02
         1.0   1.249e+02   3.111e-01   1.713e+02
         1.0   1.263e+02   4.582e-01   1.633e+02
         1.0   1.294e+02   2.280e-01   1.882e+02
         1.0   1.254e+02   7.918e-01   2.440e+02
         1.0   1.246e+02   5.887e-01   1.676e+02
         1.0   1.246e+02   6.898e-01   1.832e+02
         1.0   1.202e+02   5.240e-01   2.043e+02
         1.0   1.239e+02   7.655e-01   2.378e+02
         1.0   1.267e+02   4.646e-01   2.293e+02
         1.0   8.724e+01   3.148e-01   1.230e+02
         1.0   1.250e+02   3.840e-01   2.771e+02
         1.0   1.290e+02   3.800e-01   2.385e+02
         1.0   1.258e+02   8.891e-01   2.506e+02
         1.0   1.273e+02   5.292e-02   1.345e+02
         1.0   1.255e+02   6.302e-01   1.702e+02
         1.0   1.237e+02   2.930e-01   2.434e+02
         1.0   1.257e+02   6.499e-01   2.352e+02
         1.0   1.248e+02   5.989e-01   2.474e+02
         1.0   1.248e+02   9.263e-01   2.291e+02
         1.0   1.260e+02   7.620e-01   2.163e+02
         1.0   1.199e+02   2.862e-01   2.004e+02
         1.0   1.230e+02   6.177e-01   4.097e+02
         1.0   1.264e+02   1.017e-01   2.795e+02
         1.0   1.250e+02   6.665e-01   2.537e+02
         1.0   1.239e+02   8.727e-01   9.301e+01
         1.0   1.265e+02   6.309e-01   2.020e+02
         1.0   1.239e+02   4.743e-01   1.563e+02
         1.0   1.234e+02   5.152e-01   1.594e+02
         1.0   1.252e+02   2.193e-01   1.695e+02
         1.0   1.234e+02   5.403e-01   1.769e+02
         1.0   1.247e+02   6.106e-01   1.936e+02
         1.0   1.244e+02   6.414e-01   2.917e+02
         1.0   1.213e+02   9.405e-01   1.855e+02
         1.0   1.243e+02   6.135e-01   3.170e+02
         1.0   1.268e+02   2.505e-01   1.812e+02
         1.0   1.258e+02   9.040e-01   1.882e+02
         1.0   1.256e+02   6.867e-01   2.066e+02
         1.0   1.242e+02   7.179e-01   1.578e+02
         1.0   1.206e+02   7.416e-01   2.016e+02
         1.0   1.250e+02   8.580e-01   1.999e+02
         1.0   1.190e+02   6.580e-01   2.066e+02
         1.0   1.282e+02   1.125e-01   1.112e+02
         1.0   1.266e+02   1.929e-01   1.946e+02
         1.0   1.265e+02   6.005e-02   2.292e+02
         1.0   1.252e+02   1.859e-01   2.430e+02
         1.0   1.233e+02   7.963e-01   2.222e+02
         1.0   1.253e+02   2.717e-01   1.953e+02
         1.0   1.255e+02   8.338e-01   9.047e+01
         1.0   1.256e+02   5.875e-01   1.357e+02
         1.0   1.254e+02   8.100e-01   1.957e+02
         1.0   1.273e+02   8.375e-01   2.056e+02
         1.0   1.251e+02   2.956e-01   2.001e+02
         1.0   9.597e+01   2.372e-01   1.464e+02
         1.0   1.266e+02   3.260e-01   1.438e+02
         1.0   1.260e+02   4.342e-01   1.341e+02
         1.0   1.229e+02   3.495e-01   1.877e+02
         1.0   1.267e+02   4.778e-01   1.654e+02
         1.0   1.255e+02   9.807e-01   2.118e+02
         1.0   1.245e+02   3.577e-01   2.335e+02
         1.0   1.291e+02   5.568e-01   1.555e+02
         1.0   1.258e+02   4.574e-01   2.050e+02
         1.0   1.226e+02   6.915e-01   2.195e+02
         1.0   1.245e+02   4.304e-01   2.133e+02
         1.0   1.239e+02   3.102e-01   2.337e+02
         1.0   1.260e+02   2.229e-01   1.865e+02
         1.0   1.275e+02   6.906e-01   1.645e+02
         1.0   1.270e+02   3.461e-01   2.208e+02
         1.0   1.244e+02   4.781e-01   9.409e+01
         1.0   1.256e+02   4.847e-01   2.253e+02
         1.0   1.271e+02   3.895e-01   1.611e+02
         1.0   1.261e+02   6.639e-01   2.028e+02
         1.0   1.250e+02   8.278e-01   1.686e+02
         1.0   1.215e+02   7.037e-01   1.203e+02
         1.0   1.263e+02   8.530e-01   2.018e+02
         1.0   1.290e+02   6.063e-01   1.354e+02
         1.0   1.254e+02   5.371e-01   2.356e+02
         1.0   1.246e+02   5.290e-01   1.942e+02
         1.0   1.173e+02   6.272e-01   9.873e+01
         1.0   1.263e+02   2.806e-01   1.951e+02
         1.0   1.257e+02   3.782e-01   1.960e+02
         1.0   1.237e+02   8.041e-01   2.389e+02
         1.0   1.255e+02   9.333e-02   1.914e+02
         1.0   1.259e+02   8.208e-03   1.696e+02
         1.0   1.248e+02   1.181e-01   1.969e+02
         1.0   1.251e+02   5.635e-01   1.856e+02
         1.0   1.233e+02   3.229e-01   1.200e+02
         1.0   1.257e+02   6.499e-01   2.352e+02
         1.0   1.242e+02   1.466e-01   2.405e+02
         1.0   1.232e+02   9.691e-02   2.359e+02
         1.0   1.209e+02   8.290e-01   1.131e+02
         1.0   1.228e+02   4.044e-01   2.157e+02
         1.0   1.240e+02   4.916e-01   1.815e+02
         1.0   1.271e+02   8.861e-01   1.477e+02
         1.0   1.229e+02   5.962e-01   1.873e+02
         1.0   1.239e+02   2.598e-01   1.324e+02
         1.0   1.260e+02   3.072e-01   2.334e+02
         1.0   1.253e+02   7.344e-01   2.043e+02
         1.0   1.274e+02   6.960e-01   6.709e+01
         1.0   1.239e+02   4.743e-01   1.563e+02
         1.0   1.275e+02   8.565e-01   1.915e+02
         1.0   1.259e+02   6.147e-01   1.373e+02
         1.0   1.296e+02   3.080e-01   1.880e+02
         1.0   1.266e+02   3.592e-01   1.926e+02
         1.0   1.189e+02   8.032e-01   1.471e+02
         1.0   1.233e+02   7.581e-01   1.629e+02
         1.0   1.231e+02   7.521e-01   1.492e+02
         1.0   1.263e+02   5.384e-01   1.454e+02
         1.0   1.206e+02   8.073e-01   1.871e+02
         1.0   1.255e+02   7.579e-01   1.809e+02
         1.0   1.239e+02   5.000e-01   2.313e+02
         1.0   1.250e+02   4.983e-01   1.496e+02
         1.0   1.279e+02   5.216e-01   1.918e+02
         1.0   1.259e+02   9.166e-01   1.437e+02
         1.0   1.258e+02   4.574e-01   2.050e+02
         1.0   1.218e+02   5.975e-01   1.916e+02
         1.0   1.164e+02   6.714e-01   1.893e+02
         1.0   1.271e+02   3.893e-01   1.785e+02
         1.0   1.263e+02   1.837e-01   2.216e+02
         1.0   1.221e+02   9.401e-01   1.957e+02
         1.0   1.278e+02   6.778e-01   1.234e+02
         1.0   1.231e+02   8.043e-01   9.936e+01
         1.0   1.270e+02   3.855e-01   1.682e+02
         1.0   1.244e+02   5.811e-01   1.909e+02
         1.0   1.242e+02   5.302e-01   2.031e+02
         1.0   1.216e+02   3.659e-01   1.765e+02
         1.0   1.261e+02   6.639e-01   2.028e+02
         1.0   1.272e+02   4.515e-01   1.089e+02
         1.0   1.233e+02   5.642e-01   2.227e+02
         1.0   1.285e+02   1.777e-02   1.637e+02
         1.0   1.216e+02   7.214e-01   2.109e+02
         1.0   1.242e+02   4.662e-01   2.398e+02
         1.0   1.269e+02   5.010e-01   1.983e+02
         1.0   1.250e+02   7.544e-01   1.818e+02
         1.0   1.063e+02   2.505e-01   2.894e+02
         1.0   1.254e+02   4.254e-01   2.157e+02
         1.0   1.251e+02   3.929e-01   1.910e+02
         1.0   1.251e+02   9.555e-01   1.943e+02
         1.0   1.258e+02   3.738e-01   9.424e+01
         1.0   1.235e+02   3.485e-01   1.200e+02
         1.0   1.241e+02   8.079e-01   2.867e+02
         1.0   1.251e+02   6.564e-01   2.526e+02
         1.0   1.249e+02   8.449e-01   2.314e+02
         1.0   1.219e+02   4.516e-01   1.899e+02
         1.0   1.241e+02   6.288e-01   1.285e+02
         1.0   1.248e+02   4.685e-01   1.225e+02
         1.0   1.259e+02   4.042e-01   1.905e+02
         1.0   1.209e+02   4.426e-01   2.247e+02
         1.0   1.261e+02   6.406e-01   8.075e+01
         1.0   1.232e+02   7.156e-01   1.840e+02
         1.0   1.252e+02   7.234e-01   1.486e+02
         1.0   1.242e+02   3.684e-01   2.005e+02
         1.0   1.243e+02   7.273e-01   1.870e+02
         1.0   1.263e+02   8.898e-01   2.467e+02
         1.0   1.256e+02   8.253e-01   2.109e+02
         1.0   1.231e+02   7.047e-01   2.082e+02
         1.0   1.256e+02   8.999e-01   1.338e+02
         1.0   1.236e+02   5.826e-01   1.846e+02
         1.0   1.237e+02   2.437e-01   1.754e+02
         1.0   1.256e+02   8.496e-01   1.501e+02
         1.0   1.241e+02   8.304e-01   1.782e+02
         1.0   1.252e+02   4.675e-02   1.384e+02
         1.0   1.242e+02   3.086e-01   1.733e+02
         1.0   1.238e+02   7.081e-01   3.358e+02
         1.0   1.214e+02   8.939e-01   1.547e+02
         1.0   1.261e+02   7.960e-01   2.303e+02
         1.0   1.200e+02   8.695e-01   2.782e+02
         1.0   1.241e+02   8.304e-01   1.782e+02
         1.0   1.211e+02   2.891e-01   2.273e+02
         1.0   1.355e+02   9.485e-01   1.886e+02
         1.0   1.251e+02   2.956e-01   2.001e+02
         1.0   1.238e+02   2.202e-01   2.280e+02
         1.0   1.255e+02   7.579e-01   1.809e+02
         1.0   1.255e+02   1.067e-01   1.563e+02
         1.0   1.045e+02   7.027e-01   1.841e+02
         1.0   1.247e+02   6.765e-01   1.877e+02
         1.0   1.264e+02   3.837e-01   2.268e+02
         1.0   1.251e+02   2.643e-01   2.712e+02
         1.0   1.314e+02   2.610e-01   1.397e+02
         1.0   1.034e+02   5.023e-01   1.518e+02
         1.0   1.264e+02   5.121e-01   1.874e+02
         1.0   1.242e+02   6.695e-01   1.982e+02
         1.0   1.270e+02   5.468e-01   1.932e+02
         1.0   1.236e+02   7.326e-01   2.394e+02
         1.0   1.127e+02   3.257e-01   2.198e+02
         1.0   1.273e+02   7.638e-01   1.858e+02
         1.0   1.267e+02   4.524e-01   1.814e+02
         1.0   1.252e+02   7.960e-01   1.176e+02
         1.0   1.263e+02   8.530e-01   2.018e+02
         1.0   1.232e+02   4.187e-01   1.962e+02
         1.0   1.229e+02   7.824e-01   1.189e+02
         1.0   1.272e+02   2.792e-01   2.113e+02
         1.0   1.263e+02   5.284e-02   1.749e+02
         1.0   1.254e+02   9.253e-01   2.013e+02
         1.0   1.222e+02   5.228e-01   1.787e+02
         1.0   1.273e+02   1.280e-01   1.727e+02
         1.0   1.283e+02   8.187e-01   1.903e+02
         1.0   1.241e+02   3.761e-01   1.550e+02
         1.0   1.266e+02   5.968e-01   4.048e+02
         1.0   1.251e+02   5.348e-01   9.462e+01
         1.0   1.257e+02   8.585e-01   1.750e+02
         1.0   1.253e+02   5.467e-01   2.173e+02
         1.0   1.228e+02   6.420e-01   1.689e+02
         1.0   1.248e+02   8.780e-01   2.099e+02
         1.0   1.242e+02   6.277e-01   2.004e+02
         1.0   1.212e+02   7.500e-01   2.176e+02
         1.0   1.247e+02   8.256e-01   2.293e+02
         1.0   1.270e+02   9.424e-01   2.354e+02
         1.0   1.245e+02   7.024e-01   2.028e+02
         1.0   1.253e+02   8.833e-01   1.992e+02
         1.0   1.251e+02   8.932e-01   2.936e+02
         1.0   1.301e+02   7.122e-01   1.919e+02
         1.0   1.279e+02   1.132e-01   1.827e+02
         1.0   1.389e+02   3.120e-03   1.942e+02
         1.0   1.237e+02   4.236e-01   2.027e+02
         1.0   1.255e+02   5.450e-01   2.264e+02
         1.0   1.267e+02   1.545e-01   1.824e+02
         1.0   1.266e+02   1.264e-02   2.221e+02
         1.0   1.259e+02   6.869e-01   9.603e+01
         1.0   1.314e+02   2.610e-01   1.397e+02
         1.0   1.170e+02   6.986e-01   2.656e+02
         1.0   1.245e+02   2.564e-01   2.422e+02
         1.0   1.251e+02   5.467e-01   1.246e+02
         1.0   1.245e+02   9.168e-01   1.973e+02
         1.0   1.260e+02   7.034e-01   1.657e+02
         1.0   1.244e+02   3.758e-01   1.136e+02
         1.0   1.274e+02   2.941e-01   1.464e+02
         1.0   1.255e+02   1.820e-01   3.115e+02
         1.0   1.259e+02   7.156e-01   1.140e+02
         1.0   1.236e+02   2.574e-01   1.392e+02
         1.0   1.237e+02   3.832e-01   2.064e+02
         1.0   1.285e+02   9.371e-01   2.395e+02
         1.0   1.254e+02   8.898e-01   2.243e+02
         1.0   1.249e+02   4.010e-01   2.090e+02
         1.0   1.209e+02   5.463e-01   1.911e+02
         1.0   1.242e+02   8.244e-01   1.876e+02
         1.0   1.271e+02   2.996e-01   4.021e+02
         1.0   1.215e+02   6.648e-01   1.964e+02
         1.0   1.277e+02   8.223e-01   2.237e+02
         1.0   1.248e+02   9.721e-01   1.924e+02
         1.0   1.205e+02   6.709e-01   1.626e+02
         1.0   1.243e+02   5.159e-01   2.401e+02
         1.0   1.247e+02   8.341e-01   1.850e+02
         1.0   1.271e+02   2.996e-01   4.021e+02
         1.0   1.243e+02   7.224e-01   1.747e+02
         1.0   1.273e+02   6.229e-01   1.424e+02
         1.0   1.032e+02   9.364e-01   1.317e+02
         1.0   1.279e+02   6.692e-01   1.849e+02
         1.0   1.253e+02   8.215e-01   1.065e+02
         1.0   1.261e+02   2.444e-01   1.308e+02
         1.0   1.243e+02   1.791e-01   2.005e+02
         1.0   1.130e+02   4.351e-01   1.636e+02
         1.0   1.266e+02   6.550e-01   1.763e+02
         1.0   1.263e+02   4.697e-01   1.548e+02
         1.0   1.214e+02   3.151e-01   2.721e+02
         1.0   1.254e+02   5.623e-01   1.153e+02
         1.0   1.235e+02   4.303e-02   1.208e+02
         1.0   1.236e+02   6.298e-01   1.306e+02
         1.0   1.240e+02   5.500e-01   1.327e+02
         1.0   1.265e+02   6.763e-01   1.242e+02
         1.0   1.248e+02   2.646e-01   1.569e+02
         1.0   1.255e+02   7.703e-01   1.669e+02
         1.0   1.225e+02   8.762e-01   2.039e+02
         1.0   1.231e+02   8.043e-01   9.936e+01
         1.0   1.274e+02   5.419e-01   1.314e+02
         1.0   1.232e+02   8.551e-01   1.659e+02
         1.0   1.177e+02   6.065e-01   2.138e+02
         1.0   1.232e+02   4.299e-01   1.774e+02
         1.0   1.256e+02   3.655e-01   6.629e+01
         1.0   1.245e+02   6.884e-01   1.933e+02
         1.0   1.226e+02   6.923e-01   1.467e+02
         1.0   1.250e+02   3.840e-01   2.771e+02
         1.0   1.267e+02   8.510e-01   1.299e+02
         1.0   1.263e+02   6.863e-01   1.811e+02
         1.0   1.234e+02   8.775e-01   1.614e+02
         1.0   1.258e+02   3.738e-01   9.424e+01
         1.0   1.242e+02   2.545e-01   1.773e+02
         1.0   1.248e+02   5.184e-01   2.386e+02
         1.0   1.246e+02   4.630e-01   2.145e+02
         1.0   1.260e+02   9.263e-01   2.319e+02
         1.0   1.259e+02   9.299e-01   9.237e+01
         1.0   1.246e+02   7.588e-01   1.964e+01
         1.0   1.238e+02   1.189e-01   1.507e+02
         1.0   9.158e+01   7.352e-01   7.466e+01
         1.0   1.244e+02   8.151e-01   1.686e+02
         1.0   1.222e+02   5.228e-01   1.787e+02
         1.0   1.123e+02   6.791e-01   1.758e+02
         1.0   1.250e+02   7.544e-01   1.818e+02
         1.0   1.230e+02   7.591e-01   1.574e+02
         1.0   1.272e+02   3.526e-01   1.542e+02
         1.0   1.204e+02   8.738e-01   1.586e+02
         1.0   1.242e+02   3.990e-01   2.217e+02
         1.0   1.257e+02   2.999e-01   1.137e+02
         1.0   1.239e+02   5.829e-01   1.626e+02
         1.0   9.073e+01   6.680e-01   2.033e+02
         1.0   1.247e+02   6.269e-01   1.816e+02
         1.0   1.251e+02   4.457e-01   1.892e+02
         1.0   1.245e+02   4.669e-01   2.332e+02
         1.0   1.250e+02   1.164e-01   1.007e+02
         1.0   1.265e+02   8.125e-01   1.888e+02
         1.0   1.255e+02   1.555e-01   2.178e+02
         1.0   1.243e+02   1.791e-01   2.005e+02
         1.0   1.262e+02   9.451e-01   1.842e+02
         1.0   1.228e+02   8.008e-01   1.810e+02
         1.0   1.233e+02   7.826e-01   1.945e+02
         1.0   1.250e+02   8.778e-01   1.101e+02
         1.0   1.244e+02   8.379e-01   1.947e+02
         1.0   1.214e+02   9.684e-01   1.796e+02
         1.0   1.253e+02   8.923e-01   2.203e+02
         1.0   1.257e+02   5.070e-01   2.684e+02
         1.0   1.254e+02   5.371e-01   2.356e+02
         1.0   1.258e+02   5.267e-01   2.120e+02
         1.0   1.243e+02   8.941e-01   1.862e+02
         1.0   1.234e+02   7.107e-01   1.843e+02
         1.0   1.270e+02   6.053e-01   2.009e+02
         1.0   1.180e+02   6.093e-01   1.809e+02
         1.0   1.223e+02   9.668e-01   1.057e+02
         1.0   1.252e+02   8.123e-01   1.872e+02
         1.0   1.270e+02   9.018e-01   1.615e+02
         1.0   1.209e+02   9.243e-01   1.871e+02
         1.0   1.240e+02   9.396e-01   1.651e+02
         1.0   1.249e+02   2.218e-01   1.818e+02
         1.0   1.244e+02   2.060e-01   1.018e+02
         1.0   1.243e+02   8.859e-01   1.568e+02
         1.0   1.233e+02   4.029e-01   1.211e+02
         1.0   1.258e+02   4.113e-01   1.954e+02
         1.0   1.262e+02   6.908e-01   1.969e+02
         1.0   1.226e+02   9.269e-01   1.686e+02
         1.0   1.245e+02   7.097e-01   1.398e+02
         1.0   1.177e+02   8.584e-01   1.990e+02
         1.0   1.234e+02   7.356e-01   1.912e+02
         1.0   1.240e+02   4.916e-01   1.815e+02
         1.0   1.249e+02   8.304e-01   2.087e+02
         1.0   1.266e+02   5.751e-01   2.175e+02
         1.0   1.253e+02   5.226e-01   1.969e+02
         1.0   1.239e+02   2.884e-01   2.016e+02
         1.0   1.241e+02   6.560e-01   1.883e+02
         1.0   1.256e+02   9.448e-01   1.723e+02
         1.0   1.252e+02   6.903e-01   2.040e+02
         1.0   1.268e+02   7.948e-01   1.702e+02
         1.0   1.265e+02   5.602e-01   2.011e+02
         1.0   1.260e+02   9.057e-01   2.268e+02
         1.0   1.264e+02   7.243e-01   3.014e+02
         1.0   1.211e+02   5.955e-01   2.074e+02
         1.0   1.255e+02   6.014e-01   2.044e+02
         1.0   1.272e+02   9.223e-01   1.135e+02
         1.0   1.244e+02   5.468e-01   1.768e+02
         1.0   1.255e+02   6.681e-01   1.749e+02
         1.0   1.229e+02   5.247e-01   2.308e+02
         1.0   1.245e+02   2.451e-01   2.484e+02
         1.0   1.274e+02   7.093e-01   1.925e+02
         1.0   1.240e+02   6.978e-01   2.069e+02
         1.0   1.254e+02   3.106e-01   1.735e+02
         1.0   1.276e+02   4.178e-01   2.333e+02
         1.0   1.253e+02   8.823e-01   1.929e+02
         1.0   1.216e+02   7.428e-01   1.735e+02
         1.0   1.236e+02   7.297e-01   2.031e+02
         1.0   1.252e+02   4.010e-01   1.101e+02
         1.0   7.786e+01   6.503e-01   1.490e+02
         1.0   1.240e+02   9.423e-01   1.208e+02
         1.0   1.254e+02   6.708e-01   1.871e+02
         1.0   1.240e+02   6.038e-01   1.854e+02
         1.0   1.253e+02   9.578e-01   1.751e+02
         1.0   1.242e+02   9.725e-01   2.258e+02
         1.0   1.195e+02   4.175e-01   1.351e+02
         1.0   1.272e+02   4.515e-01   1.089e+02
         1.0   1.239e+02   4.383e-01   1.515e+02
         1.0   1.250e+02   5.627e-01   1.599e+02
         1.0   1.263e+02   5.742e-01   1.580e+02
         1.0   1.251e+02   5.938e-01   1.599e+02
         1.0   1.254e+02   3.796e-01   2.236e+02
         1.0   1.216e+02   7.428e-01   1.735e+02
         1.0   1.276e+02   2.903e-01   1.256e+02
         1.0   1.257e+02   6.211e-02   1.683e+02
         1.0   1.256e+02   5.579e-01   2.235e+02
         1.0   1.229e+02   2.865e-01   2.724e+02
         1.0   1.277e+02   4.972e-01   1.191e+02
         1.0   1.246e+02   3.508e-01   2.332e+02
         1.0   1.189e+02   7.190e-01   7.676e+01
         1.0   1.161e+02   9.858e-01   1.440e+02
         1.0   1.241e+02   4.227e-01   8.064e+01
         1.0   1.234e+02   7.647e-01   2.777e+02
         1.0   1.259e+02   4.123e-01   1.967e+02
         1.0   1.083e+02   6.055e-01   1.594e+02
         1.0   1.247e+02   6.340e-01   2.117e+02
         1.0   1.253e+02   7.602e-01   1.525e+02
         1.0   1.270e+02   7.583e-01   1.683e+02
         1.0   1.228e+02   8.007e-01   2.434e+02
         1.0   1.281e+02   3.524e-01   2.328e+02
         1.0   1.265e+02   6.309e-01   2.020e+02
         1.0   1.246e+02   5.290e-01   1.942e+02
         1.0   1.250e+02   5.990e-01   2.021e+02
         1.0   1.142e+02   3.597e-01   1.937e+02
         1.0   1.236e+02   7.051e-01   1.696e+02
         1.0   1.255e+02   7.616e-01   1.284e+02
         1.0   1.224e+02   7.756e-01   2.238e+02
         1.0   1.246e+02   7.326e-01   1.798e+02
         1.0   1.249e+02   6.276e-01   9.931e+01
         1.0   1.230e+02   8.574e-01   2.859e+02
         1.0   1.250e+02   3.763e-01   1.729e+02
         1.0   1.241e+02   6.288e-01   1.285e+02
         1.0   1.249e+02   8.029e-01   1.976e+02
         1.0   1.282e+02   4.386e-01   1.700e+02
         1.0   1.267e+02   8.747e-01   1.823e+02
         1.0   1.297e+02   6.565e-01   2.690e+02
         1.0   1.218e+02   3.867e-01   1.960e+02
         1.0   1.251e+02   7.141e-01   1.924e+02
         1.0   1.269e+02   4.098e-01   2.314e+02
         1.0   1.263e+02   5.384e-01   1.454e+02
         1.0   1.207e+02   7.646e-01   2.017e+02
         1.0   1.268e+02   9.082e-01   1.915e+02
         1.0   1.243e+02   7.455e-01   1.484e+02
         1.0   1.240e+02   7.431e-01   1.900e+02
         1.0   1.254e+02   2.511e-01   1.756e+02
         1.0   1.262e+02   4.986e-01   1.932e+02
         1.0   1.249e+02   5.082e-01   1.784e+02
         1.0   1.246e+02   2.246e-01   2.222e+02
         1.0   1.166e+02   8.034e-01   2.241e+02
         1.0   1.270e+02   3.635e-01   1.808e+02
         1.0   1.136e+02   6.662e-01   1.195e+02
         1.0   1.215e+02   6.451e-01   2.459e+02
         1.0   1.243e+02   6.770e-02   3.235e+02
         1.0   1.295e+02   6.116e-01   2.197e+02
         1.0   1.167e+02   6.912e-01   2.230e+02
         1.0   1.236e+02   8.364e-01   1.887e+02
         1.0   1.264e+02   3.479e-01   1.683e+02
         1.0   1.263e+02   6.107e-01   2.024e+02
         1.0   1.231e+02   9.576e-02   1.943e+02
         1.0   1.245e+02   5.715e-01   5.597e+01
         1.0   1.258e+02   6.706e-01   2.216e+02
         1.0   1.272e+02   1.009e-01   1.754e+02
         1.0   1.196e+02   8.190e-01   1.592e+02
         1.0   1.265e+02   8.176e-01   2.092e+02
         1.0   1.256e+02   6.118e-01   1.548e+02
         1.0   1.237e+02   1.027e-01   1.876e+02
         1.0   1.260e+02   6.096e-01   2.151e+02
         1.0   1.264e+02   5.660e-01   2.313e+02
         1.0   1.252e+02   5.295e-01   1.487e+02
         1.0   1.239e+02   8.091e-01   2.538e+02
         1.0   1.251e+02   7.607e-01   1.871e+02
         1.0   1.213e+02   7.912e-01   1.641e+02
         1.0   1.250e+02   5.990e-01   2.021e+02
         1.0   1.237e+02   2.930e-01   2.434e+02
         1.0   1.263e+02   2.273e-01   1.558e+02
         1.0   1.245e+02   6.129e-01   9.048e+01
         1.0   1.248e+02   1.908e-01   2.746e+02
         1.0   1.204e+02   3.271e-01   2.001e+02
         1.0   1.266e+02   4.111e-01   7.904e+01
         1.0   1.230e+02   7.087e-01   1.745e+02
         1.0   1.252e+02   7.560e-01   1.876e+02
         1.0   1.246e+02   6.208e-01   1.983e+02
         1.0   1.272e+02   8.678e-01   1.399e+02
         1.0   1.272e+02   7.841e-01   2.204e+02
         1.0   1.254e+02   5.793e-01   1.803e+02
         1.0   1.276e+02   2.903e-01   1.256e+02
         1.0   1.278e+02   7.140e-01   4.120e+02
         1.0   1.253e+02   7.141e-01   2.242e+02
         1.0   1.232e+02   4.187e-01   1.962e+02
         1.0   1.259e+02   6.947e-01   2.051e+02
         1.0   1.269e+02   4.098e-01   2.314e+02
         1.0   1.244e+02   3.867e-01   2.303e+02
         1.0   1.218e+02   2.478e-01   1.687e+02
         1.0   1.249e+02   7.537e-01   1.803e+02
         1.0   1.310e+02   5.436e-01   2.516e+02
         1.0   1.252e+02   6.903e-01   2.040e+02
         1.0   1.259e+02   4.935e-01   2.554e+02
         1.0   1.159e+02   6.200e-01   2.277e+02
         1.0   1.265e+02   3.216e-01   1.501e+02
         1.0   1.076e+02   9.168e-01   2.524e+02
         1.0   1.209e+02   8.290e-01   1.131e+02
         1.0   1.270e+02   6.967e-01   2.485e+02
         1.0   8.952e+01   8.371e-01   8.567e+01
         1.0   1.170e+02   6.986e-01   2.656e+02
         1.0   1.239e+02   1.738e-01   1.468e+02
         1.0   1.294e+02   4.854e-01   1.219e+02
         1.0   1.260e+02   7.132e-01   1.793e+02
         1.0   1.241e+02   4.678e-01   2.093e+02
         1.0   1.260e+02   2.372e-01   1.880e+02
         1.0   1.247e+02   7.493e-01   1.824e+02
         1.0   1.240e+02   7.725e-01   1.307e+02
         1.0   1.231e+02   8.014e-01   1.568e+02
         1.0   1.170e+02   6.986e-01   2.656e+02
         1.0   1.253e+02   5.592e-01   1.617e+02
         1.0   1.234e+02   7.747e-01   1.604e+02
