    f_weight    f_mass4l f_D_bkg_kin     f_pfmet
         1.0   1.267e+02   2.289e-01   6.522e+01
         1.0   1.257e+02   7.296e-01   1.003e+02
         1.0   1.251e+02   8.687e-01   1.248e+02
         1.0   1.014e+02   8.922e-01   1.002e+02
         1.0   1.249e+02   5.629e-01   1.130e+02
         1.0   1.269e+02   4.066e-01   1.404e+01
         1.0   1.249e+02   9.329e-01   1.142e+02
         1.0   1.190e+02   6.894e-01   4.313e+01
         1.0   1.260e+02   4.183e-01   1.524e+02
         1.0   1.186e+02   4.994e-01   9.283e+00
         1.0   1.227e+02   8.827e-01   5.045e+01
         1.0   1.253e+02   6.864e-01   9.210e+01
         1.0   1.243e+02   9.593e-01   7.055e+01
         1.0   1.256e+02   5.599e-01   4.448e+01
         1.0   1.245e+02   6.895e-01   2.189e+02
         1.0   1.240e+02   7.874e-01   1.276e+02
         1.0   1.231e+02   3.907e-01   1.746e+02
         1.0   1.210e+02   3.955e-01   2.634e+01
         1.0   1.237e+02   6.750e-01   6.831e+01
         1.0   1.254e+02   6.537e-01   3.302e+02
         1.0   1.247e+02   5.282e-01   6.795e+01
         1.0   1.220e+02   9.517e-01   4.797e+01
         1.0   1.236e+02   4.608e-01   2.104e+02
         1.0   1.227e+02   8.658e-01   4.921e+01
         1.0   1.253e+02   9.005e-01   1.814e+02
         1.0   1.243e+02   5.200e-01   8.066e+01
         1.0   1.241e+02   6.191e-01   4.000e+01
         1.0   1.266e+02   5.241e-01   1.758e+02
         1.0   1.165e+02   8.252e-01   8.994e+00
         1.0   1.262e+02   7.605e-01   5.187e+01
         1.0   1.249e+02   3.166e-01   2.382e+02
         1.0   1.253e+02   2.561e-01   1.541e+02
         1.0   1.244e+02   7.597e-01   2.074e+02
         1.0   1.250e+02   3.001e-01   6.157e+01
         1.0   1.279e+02   2.992e-01   1.016e+02
         1.0   8.242e+01   7.924e-01   2.243e+01
         1.0   1.228e+02   9.340e-01   7.950e+01
         1.0   1.255e+02   6.964e-01   7.120e+01
         1.0   1.263e+02   7.533e-01   2.636e+02
         1.0   1.217e+02   6.190e-01   7.756e+01
         1.0   1.203e+02   7.863e-01   1.226e+02
         1.0   1.256e+02   8.567e-01   4.186e+01
         1.0   1.248e+02   8.561e-01   7.279e+01
         1.0   1.255e+02   7.250e-01   1.222e+02
         1.0   1.229e+02   1.919e-01   4.659e+01
         1.0   1.242e+02   2.010e-01   1.314e+02
         1.0   1.227e+02   7.647e-01   9.615e+01
         1.0   1.247e+02   3.644e-01   4.139e+02
         1.0   1.253e+02   6.857e-02   7.226e+01
         1.0   1.579e+02   9.626e-01   7.419e+01
         1.0   1.240e+02   8.927e-01   3.895e+01
         1.0   1.254e+02   4.873e-01   8.273e+01
         1.0   1.003e+02   4.888e-01   1.309e+02
         1.0   1.239e+02   9.770e-01   5.123e+01
         1.0   1.254e+02   7.242e-01   1.467e+02
         1.0   1.244e+02   3.443e-01   1.319e+02
         1.0   1.254e+02   6.914e-01   1.771e+02
         1.0   1.259e+02   9.291e-01   8.076e+01
         1.0   1.252e+02   1.705e-01   4.153e+02
         1.0   1.258e+02   9.297e-01   6.436e+01
         1.0   1.255e+02   4.230e-01   4.360e+01
         1.0   1.235e+02   5.748e-01   7.118e+01
         1.0   1.271e+02   5.062e-01   1.276e+02
         1.0   1.286e+02   2.777e-01   1.942e+01
         1.0   1.264e+02   3.847e-01   1.291e+02
         1.0   1.276e+02   7.161e-01   1.127e+02
         1.0   1.259e+02   6.086e-01   1.146e+02
         1.0   1.230e+02   6.486e-01   3.638e+01
         1.0   1.223e+02   9.053e-01   6.976e+01
         1.0   1.277e+02   6.313e-01   1.120e+02
         1.0   1.167e+02   7.057e-02   5.505e+01
         1.0   1.248e+02   1.806e-01   1.089e+02
         1.0   1.284e+02   1.588e-01   5.383e+01
         1.0   1.256e+02   7.705e-01   1.738e+02
         1.0   1.228e+02   7.913e-01   1.506e+02
         1.0   1.216e+02   6.701e-01   2.433e+02
         1.0   1.210e+02   8.118e-01   1.626e+02
         1.0   1.180e+02   7.828e-01   4.058e+01
         1.0   1.240e+02   8.222e-01   4.299e+01
         1.0   1.233e+02   7.809e-01   6.268e+01
         1.0   1.238e+02   9.490e-01   1.709e+02
         1.0   1.275e+02   9.503e-01   4.620e+01
         1.0   1.224e+02   9.581e-01   1.121e+02
         1.0   1.240e+02   6.796e-01   6.760e+01
         1.0   1.221e+02   9.346e-01   1.219e+02
         1.0   1.240e+02   3.922e-01   1.718e+02
         1.0   1.282e+02   4.495e-01   8.590e+01
         1.0   1.273e+02   5.327e-01   4.596e+01
         1.0   1.251e+02   1.896e-01   2.493e+02
         1.0   1.243e+02   2.183e-01   1.177e+02
         1.0   7.900e+01   5.029e-01   1.159e+02
         1.0   1.213e+02   4.246e-01   8.648e+01
         1.0   1.258e+02   8.937e-01   5.978e+01
         1.0   1.243e+02   3.868e-01   1.211e+02
         1.0   1.001e+02   4.069e-01   6.468e+01
         1.0   1.290e+02   8.161e-01   4.273e+01
         1.0   1.264e+02   2.302e-01   5.705e+01
         1.0   1.248e+02   6.359e-01   3.794e+01
         1.0   1.256e+02   9.439e-01   1.503e+02
         1.0   1.284e+02   2.960e-01   2.985e+02
         1.0   1.291e+02   2.015e-01   1.530e+02
         1.0   1.234e+02   3.710e-01   7.926e+01
         1.0   1.252e+02   4.315e-01   7.608e+01
         1.0   1.247e+02   4.815e-01   8.016e+00
         1.0   1.249e+02   3.090e-01   9.567e+01
         1.0   1.321e+02   3.171e-01   1.412e+01
         1.0   1.239e+02   5.373e-01   1.137e+02
         1.0   1.254e+02   7.604e-01   7.367e+01
         1.0   1.264e+02   3.655e-01   1.332e+02
         1.0   1.269e+02   6.035e-01   3.517e+01
         1.0   8.658e+01   1.617e-01   2.105e+02
         1.0   1.239e+02   2.250e-01   5.380e+01
         1.0   1.266e+02   5.667e-01   1.440e+02
         1.0   1.249e+02   9.329e-01   1.142e+02
         1.0   1.268e+02   9.426e-01   2.622e+01
         1.0   1.249e+02   9.419e-01   1.277e+02
         1.0   1.243e+02   9.046e-01   1.267e+02
         1.0   1.269e+02   8.662e-01   1.567e+02
         1.0   1.251e+02   5.175e-01   4.520e+01
         1.0   1.289e+02   5.211e-01   8.497e+01
         1.0   1.252e+02   6.498e-02   2.229e+02
         1.0   1.030e+02   3.986e-01   5.139e+01
         1.0   1.182e+02   4.522e-01   1.148e+02
         1.0   1.068e+02   8.679e-01   9.688e+01
         1.0   1.250e+02   4.971e-01   1.912e+02
         1.0   1.251e+02   6.298e-01   1.934e+01
         1.0   1.247e+02   9.446e-01   2.222e+02
         1.0   1.235e+02   6.271e-01   3.714e+01
         1.0   1.218e+02   5.037e-01   1.978e+02
         1.0   1.248e+02   9.214e-01   1.106e+02
         1.0   1.244e+02   8.090e-01   1.370e+02
         1.0   1.206e+02   6.408e-01   1.099e+02
         1.0   1.248e+02   4.454e-01   5.901e+01
         1.0   1.221e+02   7.452e-01   1.267e+02
         1.0   1.264e+02   1.867e-01   6.521e+01
         1.0   1.267e+02   8.757e-01   3.557e+01
         1.0   1.208e+02   5.539e-01   1.143e+02
         1.0   1.231e+02   5.822e-01   7.814e+01
         1.0   1.263e+02   6.355e-01   1.349e+02
         1.0   1.291e+02   9.051e-01   4.289e+01
         1.0   1.269e+02   5.630e-01   3.270e+01
         1.0   1.241e+02   8.929e-01   1.260e+02
         1.0   1.243e+02   9.449e-01   1.923e+02
         1.0   1.253e+02   5.968e-01   5.195e+01
         1.0   1.261e+02   6.751e-01   2.868e+01
         1.0   1.216e+02   8.834e-01   8.417e+01
         1.0   1.269e+02   3.834e-01   2.786e+01
         1.0   1.254e+02   5.413e-01   1.723e+02
         1.0   1.210e+02   5.785e-01   8.448e+01
         1.0   1.262e+02   9.087e-01   7.473e+01
         1.0   1.248e+02   6.645e-01   5.033e+01
         1.0   1.266e+02   8.681e-01   4.292e+01
         1.0   1.158e+02   8.638e-01   7.183e+00
         1.0   1.226e+02   7.917e-01   8.877e+01
         1.0   1.262e+02   8.499e-01   5.090e+01
         1.0   1.255e+02   2.225e-01   1.324e+02
         1.0   1.237e+02   7.273e-01   2.537e+01
         1.0   1.265e+02   6.052e-01   6.364e+01
         1.0   1.203e+02   8.807e-01   5.647e+01
         1.0   1.226e+02   8.486e-01   5.492e+01
         1.0   1.245e+02   3.844e-01   9.681e+01
         1.0   1.260e+02   1.026e-01   1.150e+02
         1.0   1.246e+02   7.839e-01   1.356e+02
         1.0   1.242e+02   2.849e-01   9.320e+01
         1.0   1.259e+02   4.996e-01   1.966e+02
         1.0   1.217e+02   8.122e-01   1.066e+02
         1.0   1.252e+02   5.539e-01   1.959e+02
         1.0   1.240e+02   1.020e-01   1.510e+02
         1.0   1.263e+02   3.612e-01   5.822e+01
         1.0   1.238e+02   7.087e-01   6.322e+01
         1.0   1.243e+02   8.637e-01   6.698e+01
         1.0   1.213e+02   8.273e-01   6.676e+01
         1.0   1.291e+02   2.015e-01   1.530e+02
         1.0   1.235e+02   7.794e-01   1.256e+01
         1.0   1.247e+02   7.918e-01   1.244e+02
         1.0   1.244e+02   7.928e-01   4.146e+01
         1.0   1.260e+02   3.091e-01   5.037e+01
         1.0   1.235e+02   9.073e-01   9.894e+01
         1.0   1.239e+02   6.116e-01   9.118e+01
         1.0   1.266e+02   5.386e-01   1.501e+02
         1.0   1.270e+02   3.561e-01   4.444e+01
         1.0   1.349e+02   9.080e-01   1.499e+02
         1.0   1.270e+02   5.853e-01   6.080e+01
         1.0   1.239e+02   7.890e-01   1.257e+02
         1.0   1.238e+02   6.781e-01   2.518e+02
         1.0   1.260e+02   1.026e-01   1.150e+02
         1.0   1.280e+02   2.609e-01   6.629e+01
         1.0   1.241e+02   9.619e-01   9.722e+01
         1.0   1.257e+02   4.190e-01   1.394e+02
         1.0   1.247e+02   5.282e-01   6.795e+01
         1.0   1.262e+02   8.420e-01   3.266e+01
         1.0   1.256e+02   4.124e-01   2.091e+02
         1.0   1.247e+02   5.330e-01   6.750e+01
         1.0   1.243e+02   9.593e-01   7.055e+01
         1.0   1.306e+02   3.108e-01   8.568e+01
         1.0   1.271e+02   6.486e-01   2.043e+02
         1.0   1.243e+02   7.502e-01   1.956e+02
         1.0   1.278e+02   4.180e-01   4.153e+01
         1.0   1.267e+02   6.797e-01   3.795e+01
         1.0   1.242e+02   9.047e-01   6.499e+01
         1.0   1.252e+02   7.775e-01   2.416e+01
         1.0   1.225e+02   7.292e-01   1.427e+02
         1.0   1.281e+02   4.920e-01   2.486e+02
         1.0   1.266e+02   9.280e-01   1.266e+02
         1.0   1.246e+02   2.255e-01   2.483e+02
         1.0   1.279e+02   5.934e-01   1.172e+02
         1.0   1.259e+02   5.085e-01   7.854e+01
         1.0   1.305e+02   1.606e-01   4.427e+01
         1.0   1.254e+02   6.399e-01   4.431e+01
         1.0   1.231e+02   2.812e-01   1.043e+02
         1.0   1.240e+02   6.796e-01   6.760e+01
         1.0   1.263e+02   8.151e-01   1.932e+01
         1.0   1.238e+02   9.011e-01   1.082e+02
         1.0   1.258e+02   5.041e-01   7.279e+01
         1.0   1.252e+02   2.303e-01   5.817e+01
         1.0   1.245e+02   4.546e-01   4.579e+01
         1.0   1.260e+02   7.946e-01   2.713e+02
         1.0   1.251e+02   8.851e-01   7.755e+01
         1.0   1.250e+02   7.746e-01   1.409e+02
         1.0   1.262e+02   7.966e-01   2.758e+01
         1.0   1.283e+02   6.416e-01   5.238e+01
         1.0   1.227e+02   6.130e-01   1.124e+02
         1.0   1.233e+02   7.119e-01   1.114e+02
         1.0   1.284e+02   1.588e-01   5.383e+01
         1.0   1.220e+02   8.284e-01   3.442e+01
         1.0   1.252e+02   6.278e-01   2.851e+02
         1.0   1.233e+02   7.809e-01   6.268e+01
         1.0   1.235e+02   6.195e-01   9.374e+01
         1.0   1.258e+02   5.851e-01   9.154e+01
         1.0   1.282e+02   2.055e-01   8.485e+01
         1.0   1.248e+02   6.698e-01   9.477e+01
         1.0   1.246e+02   7.830e-01   8.026e+01
         1.0   1.261e+02   6.304e-01   9.463e+01
         1.0   1.324e+02   3.004e-01   3.258e+01
         1.0   1.250e+02   3.001e-01   6.157e+01
         1.0   1.246e+02   8.018e-01   5.305e+01
         1.0   1.245e+02   7.970e-01   5.666e+01
         1.0   1.246e+02   7.239e-01   1.718e+02
         1.0   1.260e+02   5.473e-01   5.611e+01
         1.0   1.252e+02   3.380e-01   6.986e+01
         1.0   1.259e+02   8.683e-01   5.067e+01
         1.0   1.271e+02   5.110e-01   7.494e+01
         1.0   1.214e+02   7.117e-01   7.496e+01
         1.0   1.222e+02   9.501e-01   1.699e+02
         1.0   1.136e+02   7.456e-01   5.339e+01
         1.0   1.254e+02   7.604e-01   7.367e+01
         1.0   1.179e+02   6.559e-01   1.873e+01
         1.0   1.279e+02   2.992e-01   1.016e+02
         1.0   1.244e+02   8.632e-01   2.972e+02
         1.0   1.278e+02   8.982e-01   1.502e+02
         1.0   1.263e+02   1.150e-01   8.604e+01
         1.0   1.241e+02   8.481e-01   1.158e+02
         1.0   1.244e+02   8.632e-01   2.972e+02
         1.0   1.281e+02   3.483e-01   8.189e+01
         1.0   1.251e+02   8.997e-01   6.176e+01
         1.0   1.244e+02   8.090e-01   1.370e+02
         1.0   1.246e+02   5.894e-01   8.139e+01
         1.0   1.256e+02   5.865e-01   6.675e+01
         1.0   1.244e+02   9.479e-01   9.088e+01
         1.0   1.257e+02   7.864e-01   1.286e+02
         1.0   1.129e+02   2.022e-01   2.955e+01
         1.0   1.267e+02   9.088e-01   2.156e+01
         1.0   1.241e+02   9.359e-01   1.041e+02
         1.0   1.221e+02   6.712e-01   2.105e+02
         1.0   1.252e+02   9.530e-01   3.597e+01
         1.0   1.259e+02   2.444e-01   1.804e+01
         1.0   1.247e+02   3.441e-01   3.363e+01
         1.0   1.260e+02   2.643e-01   6.313e+01
         1.0   1.221e+02   7.452e-01   1.267e+02
         1.0   1.157e+02   7.270e-01   1.116e+02
         1.0   1.280e+02   1.299e-01   4.770e+01
         1.0   1.257e+02   5.701e-01   9.273e+01
         1.0   1.246e+02   4.857e-01   4.082e+01
         1.0   1.244e+02   1.612e-01   6.173e+01
         1.0   1.252e+02   5.298e-02   2.044e+02
         1.0   1.251e+02   6.126e-01   3.207e+01
         1.0   1.272e+02   5.343e-01   4.662e+01
         1.0   1.262e+02   9.162e-01   1.017e+02
         1.0   1.256e+02   8.331e-01   2.056e+02
         1.0   1.224e+02   2.969e-01   2.664e+01
         1.0   1.255e+02   7.230e-01   1.540e+02
         1.0   1.249e+02   6.603e-01   1.535e+02
         1.0   1.247e+02   2.742e-01   1.504e+02
         1.0   1.228e+02   6.138e-01   1.320e+02
         1.0   1.205e+02   9.405e-01   7.026e+01
         1.0   1.248e+02   7.486e-01   1.074e+02
         1.0   1.267e+02   5.193e-01   1.671e+02
         1.0   1.253e+02   8.745e-01   3.716e+01
         1.0   1.260e+02   4.183e-01   1.524e+02
         1.0   1.261e+02   6.798e-01   8.535e+01
         1.0   1.243e+02   6.229e-01   4.317e+01
         1.0   1.266e+02   7.307e-02   6.014e+01
         1.0   1.276e+02   5.104e-01   9.830e+01
         1.0   1.294e+02   2.628e-01   1.681e+02
         1.0   1.202e+02   7.113e-01   2.705e+01
         1.0   1.204e+02   6.478e-01   5.402e+01
         1.0   1.154e+02   9.100e-01   5.690e+01
         1.0   1.228e+02   9.326e-01   1.988e+01
         1.0   1.252e+02   3.368e-01   5.083e+01
         1.0   1.232e+02   3.751e-01   5.481e+01
         1.0   1.238e+02   9.490e-01   1.709e+02
         1.0   1.225e+02   6.910e-01   8.408e+01
         1.0   1.254e+02   8.271e-01   3.642e+02
         1.0   8.909e+01   8.316e-01   1.218e+02
         1.0   1.244e+02   9.340e-01   9.661e+01
         1.0   1.247e+02   1.569e-01   7.066e+01
         1.0   1.242e+02   5.669e-01   1.178e+02
         1.0   1.272e+02   4.691e-01   1.667e+02
         1.0   1.243e+02   6.841e-01   7.965e+01
         1.0   1.259e+02   9.291e-01   8.076e+01
         1.0   1.247e+02   4.248e-01   2.855e+01
         1.0   1.260e+02   1.967e-01   2.594e+02
         1.0   1.247e+02   5.242e-01   4.962e+01
         1.0   1.230e+02   5.376e-01   9.511e+01
         1.0   1.223e+02   9.463e-01   3.639e+01
         1.0   1.229e+02   9.387e-01   6.027e+01
         1.0   1.213e+02   9.084e-01   4.034e+01
         1.0   1.245e+02   3.829e-01   1.617e+02
         1.0   1.238e+02   8.045e-01   3.195e+01
         1.0   1.246e+02   5.635e-01   1.618e+02
         1.0   1.112e+02   8.716e-01   1.190e+02
         1.0   1.230e+02   5.375e-01   1.263e+01
         1.0   1.255e+02   8.102e-01   1.715e+02
         1.0   1.263e+02   1.359e-01   2.647e+01
         1.0   1.195e+02   1.984e-01   5.397e+01
         1.0   1.259e+02   8.683e-01   5.067e+01
         1.0   1.258e+02   8.937e-01   5.978e+01
         1.0   1.231e+02   3.907e-01   1.746e+02
         1.0   1.214e+02   6.404e-01   7.545e+01
         1.0   1.272e+02   5.157e-01   2.539e+01
         1.0   1.260e+02   6.080e-01   2.986e+01
         1.0   1.280e+02   1.875e-01   5.089e+01
         1.0   1.229e+02   6.113e-01   5.072e+01
         1.0   1.241e+02   4.970e-01   3.576e+02
         1.0   1.247e+02   8.969e-01   5.296e+02
         1.0   1.231e+02   6.129e-01   2.727e+01
         1.0   1.233e+02   6.280e-01   2.213e+01
         1.0   1.246e+02   4.442e-01   2.034e+02
         1.0   1.245e+02   9.766e-01   3.002e+01
         1.0   1.273e+02   1.031e-01   1.267e+02
         1.0   1.260e+02   2.643e-01   6.313e+01
         1.0   1.248e+02   3.786e-01   7.273e+01
         1.0   1.257e+02   5.379e-01   8.940e+01
         1.0   1.249e+02   6.768e-01   1.687e+02
         1.0   1.344e+02   5.001e-02   1.510e+02
         1.0   1.256e+02   4.325e-01   3.368e+02
         1.0   1.244e+02   1.490e-02   7.549e+01
         1.0   1.239e+02   7.006e-01   3.976e+01
         1.0   1.245e+02   8.008e-01   5.693e+01
         1.0   1.106e+02   7.588e-01   6.230e+01
         1.0   1.201e+02   4.248e-01   8.647e+01
         1.0   1.281e+02   2.741e-01   1.208e+02
         1.0   1.259e+02   7.977e-01   1.258e+02
         1.0   1.266e+02   7.307e-02   6.014e+01
         1.0   1.225e+02   6.169e-01   1.298e+02
         1.0   1.249e+02   6.975e-01   6.186e+01
         1.0   1.003e+02   4.888e-01   1.309e+02
         1.0   1.272e+02   5.343e-01   4.662e+01
         1.0   1.246e+02   2.957e-01   1.324e+02
         1.0   1.262e+02   1.781e-01   7.139e+01
         1.0   1.233e+02   7.119e-01   1.114e+02
         1.0   1.259e+02   6.631e-01   8.050e+01
         1.0   1.262e+02   1.781e-01   7.139e+01
         1.0   1.172e+02   8.324e-01   1.896e+02
         1.0   1.213e+02   5.274e-01   2.488e+01
         1.0   1.247e+02   4.260e-01   1.102e+02
         1.0   1.238e+02   6.048e-01   2.714e+01
         1.0   1.207e+02   7.398e-01   9.729e+01
         1.0   1.212e+02   3.122e-01   1.171e+02
         1.0   1.246e+02   7.839e-01   1.356e+02
         1.0   1.205e+02   7.626e-01   7.714e+01
         1.0   1.256e+02   7.981e-01   3.675e+01
         1.0   1.219e+02   4.474e-01   2.004e+02
         1.0   1.265e+02   6.539e-01   1.404e+02
         1.0   1.267e+02   5.443e-01   1.479e+02
         1.0   1.255e+02   9.356e-01   5.315e+00
         1.0   1.248e+02   8.614e-01   8.205e+01
         1.0   1.262e+02   2.677e-01   2.219e+02
         1.0   1.257e+02   8.290e-01   3.860e+01
         1.0   1.267e+02   8.609e-01   1.768e+02
         1.0   1.256e+02   9.918e-01   3.945e+01
         1.0   1.256e+02   4.554e-01   7.739e+01
         1.0   1.234e+02   6.764e-01   1.477e+02
         1.0   1.258e+02   7.828e-01   8.727e+01
         1.0   1.246e+02   7.323e-01   4.142e+01
         1.0   1.252e+02   2.468e-01   3.902e+01
         1.0   1.245e+02   3.844e-01   9.681e+01
         1.0   1.245e+02   8.008e-01   5.693e+01
         1.0   1.221e+02   5.328e-01   2.208e+01
         1.0   1.262e+02   8.420e-01   3.266e+01
         1.0   1.277e+02   5.710e-01   3.882e+01
         1.0   1.266e+02   7.218e-01   1.030e+02
         1.0   1.243e+02   6.317e-01   1.048e+01
         1.0   1.274e+02   5.917e-01   1.545e+02
         1.0   1.455e+02   2.363e-01   1.157e+02
         1.0   1.238e+02   5.079e-01   4.630e+01
         1.0   1.271e+02   1.572e-01   6.365e+01
         1.0   1.253e+02   2.750e-01   6.625e+01
         1.0   1.265e+02   1.195e-01   2.038e+01
         1.0   1.137e+02   6.888e-01   1.690e+02
         1.0   1.242e+02   6.160e-01   5.519e+01
         1.0   1.245e+02   2.826e-01   2.090e+01
         1.0   1.233e+02   6.997e-01   6.096e+01
         1.0   1.255e+02   8.522e-01   2.841e+02
         1.0   1.266e+02   7.891e-01   1.773e+01
         1.0   1.253e+02   5.365e-01   1.186e+02
         1.0   1.259e+02   4.896e-01   5.915e+01
         1.0   1.261e+02   1.901e-01   4.723e+00
         1.0   1.254e+02   6.374e-01   5.321e+01
         1.0   1.238e+02   4.982e-01   2.140e+02
         1.0   1.259e+02   4.857e-02   2.267e+02
         1.0   1.245e+02   7.437e-01   6.961e+01
         1.0   1.224e+02   8.422e-01   2.428e+02
         1.0   1.262e+02   2.677e-01   2.219e+02
         1.0   1.278e+02   5.391e-01   5.780e+01
         1.0   1.250e+02   9.907e-01   2.803e+02
         1.0   1.227e+02   4.633e-01   7.830e+01
         1.0   1.253e+02   2.750e-01   6.625e+01
         1.0   1.253e+02   7.555e-01   1.072e+02
         1.0   1.271e+02   5.693e-01   3.964e+02
         1.0   1.237e+02   3.315e-01   4.124e+01
         1.0   1.247e+02   5.954e-01   4.866e+01
         1.0   1.240e+02   8.203e-01   1.058e+02
         1.0   1.266e+02   6.866e-01   7.897e+01
         1.0   1.264e+02   5.019e-01   5.642e+01
         1.0   1.255e+02   9.432e-01   2.468e+02
         1.0   1.149e+02   6.217e-01   9.963e+01
         1.0   1.244e+02   4.021e-01   2.302e+01
         1.0   1.226e+02   8.642e-01   1.208e+02
         1.0   1.267e+02   7.109e-01   2.429e+01
         1.0   1.274e+02   5.460e-01   1.775e+02
         1.0   1.214e+02   8.226e-01   1.249e+02
         1.0   1.253e+02   9.282e-01   2.148e+01
         1.0   1.218e+02   5.010e-01   4.341e+01
         1.0   1.245e+02   8.008e-01   5.693e+01
         1.0   1.269e+02   5.630e-01   3.270e+01
         1.0   1.220e+02   5.391e-01   8.635e+01
         1.0   1.226e+02   8.725e-01   5.814e+01
         1.0   1.249e+02   5.629e-01   1.130e+02
         1.0   1.237e+02   9.488e-01   2.630e+02
         1.0   1.254e+02   8.701e-01   2.620e+02
         1.0   1.246e+02   9.246e-01   4.060e+01
         1.0   1.261e+02   2.430e-01   2.106e+02
         1.0   1.240e+02   8.273e-01   1.172e+02
         1.0   1.244e+02   8.530e-01   7.043e+01
         1.0   1.256e+02   7.601e-01   1.472e+02
         1.0   1.244e+02   3.794e-01   1.170e+02
         1.0   1.208e+02   5.363e-01   1.993e+02
         1.0   1.253e+02   4.114e-01   3.909e+02
         1.0   1.251e+02   1.847e-01   7.936e+01
         1.0   1.259e+02   7.862e-01   5.108e+01
         1.0   1.200e+02   5.428e-01   2.911e+02
         1.0   1.270e+02   6.466e-01   1.518e+02
         1.0   1.251e+02   9.480e-01   6.622e+01
         1.0   1.265e+02   6.026e-01   3.633e+01
         1.0   1.233e+02   6.446e-01   1.377e+02
         1.0   1.252e+02   6.278e-01   2.851e+02
         1.0   1.259e+02   7.862e-01   5.108e+01
         1.0   1.262e+02   5.647e-02   1.361e+02
         1.0   1.284e+02   1.217e-01   1.874e+02
         1.0   1.244e+02   2.709e-01   1.082e+02
         1.0   1.277e+02   3.284e-01   2.134e+02
         1.0   1.116e+02   6.519e-01   1.069e+02
         1.0   1.249e+02   1.791e-01   6.995e+01
         1.0   1.265e+02   4.516e-01   1.076e+02
         1.0   1.264e+02   2.759e-01   2.130e+02
         1.0   1.244e+02   8.090e-01   1.370e+02
         1.0   1.248e+02   4.566e-01   1.279e+01
         1.0   1.268e+02   3.770e-01   2.237e+02
         1.0   1.259e+02   5.085e-01   7.854e+01
         1.0   1.271e+02   4.787e-01   4.037e+01
         1.0   1.249e+02   4.724e-01   5.204e+01
         1.0   1.263e+02   3.749e-01   4.823e+01
         1.0   1.249e+02   6.525e-01   1.100e+02
         1.0   1.249e+02   9.419e-01   1.277e+02
         1.0   1.252e+02   6.498e-02   2.229e+02
         1.0   1.006e+02   4.900e-01   1.274e+02
         1.0   1.191e+02   7.132e-01   8.781e+01
         1.0   1.257e+02   3.536e-01   3.414e+02
         1.0   1.247e+02   8.767e-01   6.673e+01
         1.0   1.254e+02   7.324e-01   1.293e+02
         1.0   1.267e+02   5.231e-01   1.987e+02
         1.0   1.247e+02   5.962e-01   2.131e+02
         1.0   1.251e+02   3.638e-01   9.729e+01
         1.0   1.250e+02   4.397e-01   3.979e+01
         1.0   1.255e+02   1.284e-01   1.072e+02
         1.0   1.268e+02   5.026e-01   1.621e+02
         1.0   1.274e+02   1.804e-01   1.443e+02
         1.0   1.221e+02   6.982e-01   1.263e+02
         1.0   1.250e+02   4.397e-01   3.979e+01
         1.0   1.234e+02   6.604e-01   7.221e+01
         1.0   1.235e+02   7.811e-01   6.135e+01
         1.0   1.262e+02   4.097e-01   1.726e+02
         1.0   1.254e+02   8.992e-01   1.543e+02
         1.0   1.248e+02   8.614e-01   8.205e+01
         1.0   1.239e+02   9.770e-01   5.123e+01
         1.0   1.263e+02   2.952e-01   6.775e+01
         1.0   1.229e+02   8.793e-01   4.432e+01
         1.0   1.233e+02   6.379e-01   1.708e+01
         1.0   1.273e+02   1.031e-01   1.267e+02
         1.0   1.269e+02   4.079e-01   8.399e+01
         1.0   1.223e+02   2.289e-01   1.744e+02
         1.0   1.235e+02   9.249e-01   5.816e+01
         1.0   1.172e+02   7.715e-01   9.401e+01
         1.0   1.345e+02   7.344e-01   9.320e+01
         1.0   1.251e+02   7.990e-01   4.803e+01
         1.0   1.190e+02   1.926e-01   8.770e+01
         1.0   1.263e+02   4.291e-01   3.519e+01
         1.0   1.270e+02   5.881e-02   7.469e+01
         1.0   1.324e+02   7.349e-01   2.156e+02
         1.0   1.250e+02   6.558e-01   6.109e+01
         1.0   1.243e+02   6.376e-01   7.853e+01
         1.0   1.216e+02   3.273e-01   6.711e+01
         1.0   1.197e+02   8.474e-01   1.262e+02
         1.0   1.252e+02   4.130e-01   5.996e+01
         1.0   1.240e+02   1.020e-01   1.510e+02
         1.0   1.231e+02   8.999e-01   4.768e+01
         1.0   1.247e+02   5.810e-01   4.584e+01
         1.0   1.238e+02   4.982e-01   2.140e+02
         1.0   1.157e+02   7.270e-01   1.116e+02
         1.0   1.187e+02   2.793e-01   8.571e+01
         1.0   1.236e+02   7.397e-01   1.464e+02
         1.0   1.236e+02   8.397e-01   1.029e+02
         1.0   1.247e+02   5.423e-01   1.475e+02
         1.0   1.255e+02   9.672e-02   4.476e+01
         1.0   1.270e+02   8.543e-01   4.931e+01
         1.0   1.213e+02   9.243e-01   1.001e+02
         1.0   1.259e+02   5.732e-01   7.917e+01
         1.0   1.247e+02   2.731e-01   1.179e+02
         1.0   1.253e+02   8.230e-01   1.248e+02
         1.0   1.259e+02   8.535e-01   2.381e+02
         1.0   1.236e+02   7.661e-01   4.891e+01
         1.0   1.233e+02   6.997e-01   6.096e+01
         1.0   1.249e+02   6.581e-01   6.247e+01
         1.0   1.260e+02   8.403e-01   1.206e+02
         1.0   1.243e+02   5.381e-01   9.093e+01
         1.0   1.228e+02   7.839e-01   1.427e+02
