    f_weight    f_mass4l f_D_bkg_kin     f_pfmet
         1.0   1.254e+02   9.378e-01   5.411e+02
         1.0   1.255e+02   7.198e-01   8.271e+02
         1.0   1.255e+02   4.001e-01   8.159e+02
         1.0   1.257e+02   7.743e-01   6.887e+02
         1.0   1.232e+02   5.114e-01   6.610e+02
         1.0   1.227e+02   8.939e-01   4.261e+02
         1.0   1.191e+02   9.343e-01   8.003e+02
         1.0   1.273e+02   4.596e-01   6.941e+02
         1.0   1.255e+02   4.901e-01   5.909e+02
         1.0   7.617e+01   7.178e-01   1.022e+03
         1.0   1.248e+02   5.719e-01   7.323e+02
         1.0   1.240e+02   7.377e-01   7.966e+02
         1.0   1.206e+02   5.151e-01   7.996e+02
         1.0   1.216e+02   7.847e-01   8.041e+02
         1.0   8.118e+01   7.473e-01   8.037e+02
         1.0   1.052e+02   6.978e-01   5.108e+02
         1.0   9.994e+01   8.568e-01   8.063e+02
         1.0   1.252e+02   9.321e-01   6.519e+02
         1.0   1.232e+02   7.652e-01   8.170e+02
         1.0   1.252e+02   4.476e-01   6.667e+02
         1.0   1.265e+02   6.930e-01   7.000e+02
         1.0   1.130e+02   1.026e-01   7.356e+02
         1.0   1.261e+02   9.319e-01   7.311e+02
         1.0   1.257e+02   3.364e-01   6.565e+02
         1.0   1.129e+02   8.421e-01   5.064e+02
         1.0   9.483e+01   8.811e-01   8.165e+02
         1.0   7.837e+01   7.234e-01   7.700e+02
         1.0   1.252e+02   7.348e-01   7.478e+02
         1.0   1.273e+02   4.596e-01   6.941e+02
         1.0   1.247e+02   7.072e-01   8.121e+02
         1.0   1.252e+02   7.240e-01   8.047e+02
         1.0   8.767e+01   8.678e-03   6.936e+02
         1.0   1.106e+02   9.492e-01   8.225e+02
         1.0   1.261e+02   7.012e-01   8.043e+02
         1.0   8.557e+01   4.743e-01   8.421e+02
         1.0   1.215e+02   4.734e-01   7.381e+02
         1.0   1.260e+02   3.661e-01   6.929e+02
         1.0   1.245e+02   1.801e-01   8.632e+02
         1.0   1.251e+02   4.785e-01   7.747e+02
         1.0   1.194e+02   6.944e-01   6.497e+02
         1.0   1.253e+02   2.062e-01   1.917e+02
         1.0   1.240e+02   1.511e-01   8.352e+02
         1.0   1.253e+02   4.922e-01   3.790e+02
         1.0   7.901e+01   3.820e-01   8.167e+02
         1.0   1.198e+02   9.130e-01   4.838e+02
         1.0   1.266e+02   4.740e-01   6.817e+02
         1.0   1.159e+02   3.440e-01   4.709e+02
         1.0   9.229e+01   8.484e-01   7.577e+02
         1.0   1.262e+02   4.528e-01   8.196e+02
         1.0   1.238e+02   7.403e-01   8.641e+02
         1.0   9.622e+01   2.809e-02   6.209e+02
         1.0   1.258e+02   1.656e-01   8.551e+02
         1.0   1.264e+02   9.240e-01   8.250e+02
         1.0   1.254e+02   6.010e-01   6.889e+02
         1.0   1.263e+02   7.995e-01   6.732e+02
         1.0   1.262e+02   5.517e-01   7.994e+02
         1.0   1.373e+02   9.577e-01   8.059e+02
         1.0   1.267e+02   4.179e-01   7.860e+02
         1.0   1.210e+02   8.547e-01   7.354e+02
         1.0   8.727e+01   3.770e-01   6.770e+02
         1.0   1.260e+02   1.246e-01   7.490e+02
         1.0   1.247e+02   9.047e-01   6.254e+02
         1.0   1.239e+02   8.764e-01   7.555e+02
         1.0   1.268e+02   7.934e-01   9.563e+02
         1.0   1.254e+02   2.499e-01   7.329e+02
         1.0   1.250e+02   7.328e-02   8.232e+02
         1.0   1.257e+02   7.657e-01   8.072e+02
         1.0   1.009e+02   2.180e-02   8.126e+02
         1.0   8.261e+01   5.986e-01   8.063e+02
         1.0   9.701e+01   8.767e-01   8.140e+02
         1.0   1.240e+02   6.812e-01   8.215e+02
         1.0   1.246e+02   5.357e-01   8.223e+02
         1.0   1.220e+02   8.086e-01   4.600e+02
         1.0   9.057e+01   8.877e-01   7.414e+02
         1.0   1.244e+02   7.959e-01   7.278e+02
         1.0   1.011e+02   6.956e-01   3.917e+02
         1.0   8.985e+01   7.054e-01   7.800e+02
         1.0   1.262e+02   7.111e-01   7.740e+02
         1.0   1.293e+02   8.768e-01   2.964e+02
         1.0   1.266e+02   4.675e-01   8.368e+02
         1.0   1.270e+02   7.899e-01   4.743e+02
         1.0   1.246e+02   7.668e-01   7.029e+02
         1.0   1.269e+02   5.398e-01   6.937e+02
         1.0   1.027e+02   5.372e-01   5.453e+02
         1.0   1.090e+02   9.373e-01   7.142e+02
         1.0   1.288e+02   5.291e-01   8.548e+02
         1.0   1.252e+02   6.887e-01   7.314e+02
         1.0   1.240e+02   3.693e-01   6.104e+02
         1.0   1.210e+02   4.341e-01   7.818e+02
         1.0   1.262e+02   8.126e-01   2.080e+02
         1.0   9.242e+01   3.920e-01   7.362e+02
         1.0   1.220e+02   2.965e-01   4.183e+02
         1.0   1.251e+02   9.466e-01   4.578e+02
         1.0   1.243e+02   6.526e-01   6.599e+02
         1.0   9.408e+01   1.291e-01   4.977e+02
         1.0   1.264e+02   7.265e-01   6.536e+02
         1.0   7.617e+01   7.178e-01   1.022e+03
         1.0   1.267e+02   3.626e-01   5.068e+02
         1.0   1.264e+02   7.326e-01   6.570e+02
         1.0   1.266e+02   3.709e-01   7.294e+02
         1.0   1.258e+02   9.172e-01   7.735e+02
         1.0   1.244e+02   7.959e-01   7.278e+02
         1.0   1.265e+02   6.526e-01   5.496e+02
         1.0   1.260e+02   7.438e-01   5.693e+02
         1.0   8.137e+01   1.275e-01   7.008e+02
         1.0   1.193e+02   6.510e-01   3.999e+02
         1.0   1.247e+02   5.923e-01   7.811e+02
         1.0   1.261e+02   4.905e-01   8.350e+02
         1.0   7.387e+01   5.409e-01   6.997e+02
         1.0   1.249e+02   9.287e-01   8.180e+02
         1.0   8.213e+01   1.301e-01   8.120e+02
         1.0   1.255e+02   9.237e-01   8.198e+02
         1.0   8.014e+01   7.374e-01   8.859e+02
         1.0   1.254e+02   4.842e-01   7.411e+02
         1.0   1.248e+02   5.719e-01   7.323e+02
         1.0   8.500e+01   4.809e-01   8.796e+02
         1.0   9.078e+01   1.529e-01   8.473e+02
         1.0   1.248e+02   8.359e-01   8.370e+02
         1.0   9.193e+01   5.515e-01   8.973e+02
         1.0   1.249e+02   2.458e-01   9.958e+02
         1.0   1.270e+02   6.162e-01   8.216e+02
         1.0   1.180e+02   7.169e-01   4.776e+02
         1.0   1.258e+02   4.050e-01   6.990e+02
         1.0   9.724e+01   4.279e-01   6.668e+02
         1.0   9.034e+01   6.775e-01   7.243e+02
         1.0   1.171e+02   7.815e-01   2.288e+02
         1.0   1.262e+02   5.665e-01   6.117e+02
         1.0   1.259e+02   1.404e-01   7.222e+02
         1.0   1.254e+02   7.833e-01   7.962e+02
         1.0   1.106e+02   9.492e-01   8.225e+02
         1.0   1.256e+02   1.273e-01   7.862e+02
         1.0   1.257e+02   3.242e-01   8.269e+02
         1.0   1.365e+02   7.195e-01   8.182e+02
         1.0   1.253e+02   7.370e-01   1.184e+03
         1.0   1.244e+02   2.531e-01   8.146e+02
         1.0   1.262e+02   7.111e-01   7.740e+02
         1.0   1.259e+02   2.275e-01   8.356e+02
         1.0   7.282e+01   2.945e-01   7.407e+02
         1.0   1.260e+02   7.014e-01   7.869e+02
         1.0   1.066e+02   4.723e-01   4.994e+02
         1.0   1.265e+02   3.671e-01   6.936e+02
         1.0   1.259e+02   1.437e-01   7.698e+02
         1.0   1.246e+02   7.864e-01   8.220e+02
         1.0   1.257e+02   7.581e-01   8.249e+02
         1.0   1.254e+02   5.968e-01   7.217e+02
         1.0   1.206e+02   4.623e-01   4.615e+02
         1.0   1.277e+02   1.164e-01   2.480e+02
         1.0   1.259e+02   8.518e-01   8.012e+02
         1.0   1.264e+02   4.285e-01   7.760e+02
         1.0   9.423e+01   1.450e-01   6.595e+02
         1.0   1.236e+02   8.840e-01   3.136e+02
         1.0   1.078e+02   2.038e-01   8.735e+02
         1.0   1.243e+02   6.936e-01   7.421e+02
         1.0   1.265e+02   6.930e-01   7.000e+02
         1.0   8.938e+01   4.941e-01   8.335e+02
         1.0   1.215e+02   7.970e-01   7.050e+02
         1.0   9.994e+01   8.568e-01   8.063e+02
         1.0   1.261e+02   6.753e-01   5.937e+02
         1.0   8.562e+01   4.940e-02   6.726e+02
         1.0   1.267e+02   8.616e-01   8.149e+02
         1.0   1.221e+02   4.006e-01   6.750e+02
         1.0   1.151e+02   2.059e-01   2.566e+02
         1.0   8.587e+01   1.296e-01   7.787e+02
         1.0   1.259e+02   4.907e-01   2.824e+02
         1.0   1.059e+02   4.892e-01   3.674e+02
         1.0   1.013e+02   7.586e-01   5.021e+02
         1.0   1.254e+02   2.622e-01   8.144e+02
         1.0   1.265e+02   7.982e-01   5.634e+02
         1.0   1.248e+02   7.447e-01   6.637e+02
         1.0   1.261e+02   5.058e-01   7.946e+02
         1.0   1.249e+02   5.844e-01   6.984e+02
         1.0   1.219e+02   9.026e-01   6.878e+02
         1.0   1.237e+02   3.019e-01   5.718e+02
         1.0   1.265e+02   2.171e-01   8.441e+02
         1.0   1.261e+02   3.007e-01   8.322e+02
         1.0   1.242e+02   5.721e-01   7.745e+02
         1.0   1.259e+02   3.462e-02   8.079e+02
         1.0   8.438e+01   7.794e-01   8.953e+02
         1.0   1.247e+02   7.649e-01   3.304e+02
         1.0   7.921e+01   3.496e-02   6.721e+02
         1.0   1.192e+02   7.320e-01   5.400e+02
         1.0   1.247e+02   2.345e-01   8.024e+02
         1.0   1.246e+02   7.497e-01   8.325e+02
         1.0   1.241e+02   7.360e-01   7.991e+02
         1.0   8.450e+01   5.561e-01   8.349e+02
         1.0   1.261e+02   2.839e-01   7.084e+02
         1.0   1.194e+02   3.556e-01   8.321e+02
         1.0   1.032e+02   9.302e-01   6.445e+02
         1.0   1.267e+02   4.179e-01   7.860e+02
         1.0   8.290e+01   5.890e-01   6.564e+02
         1.0   1.253e+02   4.051e-01   6.036e+02
         1.0   7.704e+01   4.016e-01   7.695e+02
         1.0   1.292e+02   3.014e-01   7.976e+02
         1.0   1.255e+02   3.208e-01   8.169e+02
         1.0   7.103e+01   2.282e-01   5.885e+02
         1.0   1.239e+02   7.501e-01   7.474e+02
         1.0   1.240e+02   6.886e-01   8.517e+02
         1.0   1.286e+02   2.636e-01   8.130e+02
         1.0   1.059e+02   3.173e-01   6.237e+02
         1.0   1.002e+02   7.216e-01   7.194e+02
         1.0   1.257e+02   6.812e-01   8.010e+02
         1.0   1.220e+02   3.977e-01   8.158e+02
         1.0   1.259e+02   1.597e-01   8.049e+02
         1.0   1.266e+02   1.380e-01   6.953e+02
         1.0   9.498e+01   3.686e-01   7.718e+02
         1.0   1.259e+02   4.907e-01   2.824e+02
         1.0   1.277e+02   6.970e-01   8.081e+02
         1.0   1.261e+02   8.061e-01   8.077e+02
         1.0   7.008e+01   6.765e-01   3.232e+02
         1.0   8.046e+01   3.333e-01   6.638e+02
         1.0   1.248e+02   5.842e-01   2.036e+02
         1.0   1.252e+02   5.313e-01   1.336e+03
         1.0   7.985e+01   7.897e-01   8.307e+02
         1.0   1.254e+02   5.170e-01   6.116e+02
         1.0   1.094e+02   4.442e-01   7.124e+02
         1.0   9.663e+01   7.942e-01   7.077e+02
         1.0   1.256e+02   5.187e-01   7.794e+02
         1.0   1.248e+02   1.503e-01   8.135e+02
         1.0   7.194e+01   6.448e-01   8.011e+02
         1.0   7.962e+01   8.141e-02   9.101e+02
         1.0   1.191e+02   5.904e-01   2.511e+02
         1.0   8.486e+01   6.725e-01   6.173e+02
         1.0   1.257e+02   8.653e-01   7.233e+02
         1.0   1.223e+02   7.503e-01   3.809e+02
         1.0   1.251e+02   2.676e-01   8.158e+02
         1.0   1.281e+02   4.499e-01   7.855e+02
         1.0   1.262e+02   4.672e-01   6.687e+02
         1.0   1.276e+02   6.620e-01   8.292e+02
         1.0   1.261e+02   7.500e-01   6.051e+02
         1.0   1.255e+02   3.753e-02   7.937e+02
         1.0   1.180e+02   5.315e-01   7.137e+02
         1.0   1.260e+02   7.603e-01   4.045e+02
         1.0   1.252e+02   4.668e-01   6.338e+02
         1.0   7.363e+01   6.127e-01   4.945e+02
         1.0   1.261e+02   4.905e-01   8.350e+02
         1.0   1.260e+02   3.038e-02   5.565e+02
         1.0   1.051e+02   8.715e-01   3.677e+02
         1.0   1.194e+02   3.107e-01   7.374e+02
         1.0   1.260e+02   5.533e-01   6.971e+02
         1.0   1.249e+02   4.850e-01   6.122e+02
         1.0   1.262e+02   2.973e-01   6.959e+02
         1.0   1.256e+02   3.267e-01   8.483e+02
         1.0   1.254e+02   4.608e-01   6.136e+02
         1.0   8.528e+01   7.141e-01   7.299e+02
         1.0   1.256e+02   6.682e-01   7.022e+02
         1.0   1.245e+02   7.763e-01   8.773e+02
         1.0   1.261e+02   8.740e-01   4.415e+02
         1.0   8.046e+01   3.333e-01   6.638e+02
         1.0   1.261e+02   6.502e-01   7.805e+02
         1.0   1.318e+02   3.501e-01   7.870e+02
         1.0   7.833e+01   6.344e-01   7.262e+02
         1.0   8.553e+01   3.462e-01   8.459e+02
         1.0   1.245e+02   6.220e-01   7.467e+02
         1.0   1.037e+02   9.905e-01   8.758e+02
         1.0   1.262e+02   5.517e-01   7.994e+02
         1.0   1.246e+02   5.357e-01   8.223e+02
         1.0   1.256e+02   4.618e-01   6.412e+02
         1.0   1.252e+02   2.792e-01   7.793e+02
         1.0   8.945e+01   7.515e-01   7.158e+02
         1.0   1.260e+02   5.533e-01   6.971e+02
         1.0   1.272e+02   4.839e-02   5.048e+02
         1.0   1.256e+02   6.104e-01   9.933e+02
         1.0   1.242e+02   2.929e-01   7.138e+02
         1.0   1.228e+02   3.994e-01   8.687e+02
         1.0   7.167e+01   4.960e-01   8.181e+02
         1.0   8.411e+01   8.329e-01   7.309e+02
         1.0   1.038e+02   7.168e-01   4.821e+02
         1.0   9.749e+01   6.222e-02   5.494e+02
         1.0   1.175e+02   6.112e-01   7.270e+02
         1.0   1.266e+02   3.832e-02   8.430e+02
         1.0   1.250e+02   6.373e-01   8.171e+02
         1.0   1.243e+02   6.141e-01   7.239e+02
         1.0   1.281e+02   2.473e-01   5.656e+02
         1.0   1.188e+02   9.138e-01   1.031e+03
         1.0   8.730e+01   4.853e-01   7.248e+02
         1.0   8.640e+01   9.366e-01   9.290e+02
         1.0   1.095e+02   3.141e-01   5.010e+02
         1.0   1.272e+02   2.460e-01   7.542e+02
         1.0   1.259e+02   6.808e-01   8.331e+02
         1.0   1.252e+02   4.035e-01   6.623e+02
         1.0   9.012e+01   8.174e-01   5.785e+02
         1.0   1.190e+02   8.462e-01   7.980e+02
         1.0   1.267e+02   3.476e-01   4.553e+02
         1.0   1.232e+02   5.637e-01   7.445e+02
         1.0   1.216e+02   7.847e-01   8.041e+02
         1.0   1.248e+02   1.499e-01   7.368e+02
         1.0   1.260e+02   3.450e-01   5.819e+02
         1.0   1.227e+02   5.306e-01   1.173e+03
         1.0   1.249e+02   5.100e-01   4.201e+02
         1.0   1.243e+02   6.564e-01   7.191e+02
         1.0   1.254e+02   7.222e-01   8.351e+02
         1.0   1.272e+02   5.075e-01   6.638e+02
         1.0   1.279e+02   5.010e-01   7.314e+02
         1.0   1.036e+02   9.247e-01   7.912e+02
         1.0   1.266e+02   3.436e-01   7.564e+02
         1.0   1.256e+02   4.381e-01   7.836e+02
         1.0   1.262e+02   9.533e-01   6.424e+02
         1.0   7.837e+01   7.234e-01   7.700e+02
         1.0   1.014e+02   1.198e-01   5.895e+02
         1.0   1.251e+02   3.063e-01   6.948e+02
         1.0   1.065e+02   9.283e-01   5.418e+02
         1.0   7.458e+01   7.300e-01   8.196e+02
         1.0   1.245e+02   6.804e-01   5.544e+02
         1.0   1.258e+02   2.288e-01   8.178e+02
         1.0   1.265e+02   3.671e-01   6.936e+02
         1.0   1.247e+02   2.851e-02   7.508e+02
         1.0   1.244e+02   5.439e-01   6.948e+02
         1.0   1.188e+02   7.578e-01   6.431e+02
         1.0   9.482e+01   1.836e-01   6.132e+02
         1.0   1.006e+02   8.109e-01   6.823e+02
         1.0   1.262e+02   3.039e-01   8.754e+02
         1.0   1.266e+02   7.704e-01   6.366e+02
         1.0   1.248e+02   9.167e-01   5.944e+02
         1.0   1.263e+02   6.340e-01   4.203e+02
         1.0   1.253e+02   2.962e-01   7.150e+02
         1.0   1.232e+02   2.737e-01   7.768e+02
         1.0   1.095e+02   3.141e-01   5.010e+02
         1.0   1.258e+02   6.997e-01   5.528e+02
         1.0   7.985e+01   7.897e-01   8.307e+02
         1.0   1.211e+02   3.706e-01   5.212e+02
         1.0   1.239e+02   2.231e-01   7.625e+02
         1.0   1.268e+02   7.147e-01   7.664e+02
         1.0   1.269e+02   1.509e-01   8.289e+02
         1.0   1.242e+02   5.721e-01   7.745e+02
         1.0   1.286e+02   2.940e-01   7.828e+02
         1.0   1.263e+02   8.280e-01   2.495e+02
         1.0   8.158e+01   7.848e-01   6.051e+02
         1.0   1.253e+02   1.727e-01   6.732e+02
         1.0   1.020e+02   6.875e-01   9.350e+02
         1.0   1.241e+02   8.340e-01   8.134e+02
         1.0   1.277e+02   2.516e-01   7.859e+02
         1.0   1.263e+02   7.983e-01   9.208e+02
         1.0   1.208e+02   6.201e-01   7.139e+02
         1.0   1.155e+02   5.319e-01   8.053e+02
         1.0   8.681e+01   7.519e-01   9.018e+02
         1.0   1.261e+02   3.011e-01   7.462e+02
         1.0   1.065e+02   9.452e-01   7.428e+02
         1.0   9.298e+01   6.874e-01   7.517e+02
         1.0   9.329e+01   2.207e-01   6.094e+02
         1.0   1.264e+02   6.115e-01   6.716e+02
         1.0   1.065e+02   9.452e-01   7.428e+02
         1.0   1.251e+02   4.329e-01   5.342e+02
         1.0   1.262e+02   2.792e-01   7.658e+02
         1.0   1.253e+02   7.369e-01   7.741e+02
         1.0   1.195e+02   2.320e-01   7.846e+02
         1.0   1.255e+02   6.334e-01   8.179e+02
         1.0   1.063e+02   5.509e-01   7.673e+02
         1.0   8.277e+01   4.257e-01   7.614e+02
         1.0   1.255e+02   5.916e-01   8.829e+02
         1.0   8.179e+01   4.147e-01   7.018e+02
         1.0   1.235e+02   5.878e-01   6.130e+02
         1.0   1.249e+02   9.287e-01   8.180e+02
         1.0   1.023e+02   8.307e-01   7.231e+02
         1.0   1.258e+02   3.782e-01   7.763e+02
         1.0   1.268e+02   8.586e-01   8.387e+02
         1.0   9.922e+01   9.425e-02   7.386e+02
         1.0   1.230e+02   5.786e-01   7.250e+02
         1.0   8.175e+01   8.523e-01   6.497e+02
         1.0   1.259e+02   8.864e-01   7.581e+02
         1.0   1.257e+02   7.579e-01   8.190e+02
         1.0   1.280e+02   4.920e-01   6.665e+02
         1.0   1.267e+02   5.760e-01   5.168e+02
         1.0   8.179e+01   4.147e-01   7.018e+02
         1.0   1.269e+02   8.922e-01   5.899e+02
         1.0   1.269e+02   5.081e-01   6.160e+02
         1.0   1.256e+02   7.368e-01   5.648e+02
         1.0   1.269e+02   2.353e-01   4.291e+02
         1.0   1.236e+02   8.840e-01   3.136e+02
         1.0   1.033e+02   9.734e-02   7.292e+02
         1.0   1.268e+02   4.047e-01   5.025e+02
         1.0   7.858e+01   5.527e-01   7.517e+02
         1.0   8.730e+01   5.671e-01   8.546e+02
         1.0   1.254e+02   8.524e-01   3.041e+02
         1.0   1.263e+02   4.647e-01   5.520e+02
         1.0   1.266e+02   3.832e-02   8.430e+02
         1.0   1.221e+02   5.915e-01   8.624e+02
         1.0   1.256e+02   4.381e-01   7.836e+02
         1.0   7.303e+01   7.088e-01   7.300e+02
         1.0   1.281e+02   2.737e-01   6.241e+02
         1.0   1.232e+02   8.134e-01   7.805e+02
         1.0   1.252e+02   8.220e-01   8.244e+02
         1.0   1.188e+02   9.138e-01   1.031e+03
         1.0   1.258e+02   9.172e-01   7.735e+02
         1.0   1.245e+02   4.944e-01   6.169e+02
         1.0   1.256e+02   4.363e-01   4.808e+02
         1.0   1.268e+02   8.204e-01   2.169e+02
         1.0   9.570e+01   8.393e-01   5.861e+02
         1.0   1.259e+02   1.858e-01   8.042e+02
         1.0   1.235e+02   5.687e-01   7.110e+02
         1.0   8.684e+01   4.299e-01   6.009e+02
         1.0   1.040e+02   6.309e-01   6.171e+02
         1.0   1.456e+02   1.352e-02   7.784e+02
         1.0   1.264e+02   5.020e-01   7.686e+02
         1.0   1.149e+02   8.824e-01   9.115e+02
         1.0   1.191e+02   6.382e-01   8.805e+02
         1.0   1.259e+02   3.321e-01   8.222e+02
         1.0   1.267e+02   7.883e-01   5.577e+02
         1.0   1.273e+02   2.098e-01   5.656e+02
         1.0   1.286e+02   1.145e-01   3.396e+02
         1.0   1.240e+02   5.028e-01   7.942e+02
         1.0   1.213e+02   6.849e-01   7.717e+02
         1.0   1.010e+02   5.179e-01   7.095e+02
         1.0   1.264e+02   4.118e-01   6.585e+02
         1.0   1.245e+02   4.904e-01   7.331e+02
         1.0   1.240e+02   3.693e-01   6.104e+02
         1.0   1.263e+02   7.979e-01   7.706e+02
         1.0   1.257e+02   7.588e-01   7.069e+02
         1.0   7.441e+01   7.053e-01   6.701e+02
         1.0   1.065e+02   9.452e-01   7.428e+02
         1.0   1.241e+02   7.681e-01   4.057e+02
         1.0   1.262e+02   6.573e-01   7.960e+02
         1.0   1.254e+02   5.834e-01   6.164e+02
         1.0   1.242e+02   1.156e-01   6.806e+02
         1.0   1.254e+02   6.177e-01   7.648e+02
         1.0   9.078e+01   1.529e-01   8.473e+02
         1.0   1.264e+02   1.834e-01   7.954e+02
         1.0   1.204e+02   1.854e-01   4.429e+02
         1.0   1.146e+02   8.960e-01   6.942e+02
         1.0   1.261e+02   8.391e-01   4.243e+02
         1.0   1.255e+02   3.753e-02   7.937e+02
         1.0   1.254e+02   4.611e-01   8.168e+02
         1.0   1.068e+02   6.243e-01   7.681e+02
         1.0   9.467e+01   1.563e-01   8.250e+02
         1.0   8.403e+01   4.597e-01   8.327e+02
         1.0   1.261e+02   5.118e-01   8.102e+02
         1.0   1.253e+02   7.914e-01   7.884e+02
         1.0   1.239e+02   5.106e-01   3.954e+02
         1.0   1.265e+02   2.171e-01   8.441e+02
         1.0   1.252e+02   6.484e-01   5.786e+02
         1.0   1.263e+02   8.149e-01   8.084e+02
         1.0   1.269e+02   2.536e-01   7.020e+02
         1.0   1.277e+02   6.914e-01   6.176e+02
         1.0   1.252e+02   8.166e-01   7.775e+02
         1.0   1.265e+02   6.114e-01   7.892e+02
         1.0   1.273e+02   4.929e-01   8.069e+02
         1.0   1.046e+02   3.907e-01   7.176e+02
         1.0   1.246e+02   9.473e-01   8.561e+02
         1.0   7.988e+01   6.446e-01   7.596e+02
         1.0   1.236e+02   2.260e-01   6.941e+02
         1.0   8.821e+01   6.190e-01   7.580e+02
         1.0   1.190e+02   8.462e-01   7.980e+02
         1.0   1.230e+02   6.388e-01   6.275e+02
         1.0   9.431e+01   7.022e-01   7.683e+02
         1.0   1.017e+02   7.946e-01   7.470e+02
         1.0   1.253e+02   7.369e-01   7.741e+02
         1.0   1.244e+02   6.690e-01   7.651e+02
         1.0   1.253e+02   4.636e-01   5.673e+02
         1.0   8.984e+01   7.904e-01   5.557e+02
         1.0   1.268e+02   4.047e-01   5.025e+02
         1.0   1.069e+02   8.271e-01   6.142e+02
         1.0   1.229e+02   1.806e-01   4.114e+02
         1.0   1.267e+02   2.717e-01   1.030e+03
         1.0   1.270e+02   9.018e-02   8.411e+02
         1.0   1.209e+02   7.028e-01   7.230e+02
         1.0   1.129e+02   8.421e-01   5.064e+02
         1.0   1.216e+02   3.995e-01   7.957e+02
         1.0   8.213e+01   1.301e-01   8.120e+02
         1.0   1.252e+02   1.946e-01   8.295e+02
         1.0   1.262e+02   8.245e-01   5.096e+02
         1.0   1.260e+02   9.286e-01   7.296e+02
         1.0   1.248e+02   6.126e-01   2.934e+02
         1.0   1.240e+02   7.804e-01   3.985e+02
         1.0   1.180e+02   7.169e-01   4.776e+02
         1.0   1.268e+02   7.694e-01   6.028e+02
         1.0   7.320e+01   6.110e-01   5.860e+02
         1.0   8.229e+01   7.647e-01   7.306e+02
         1.0   7.374e+01   5.637e-01   4.643e+02
         1.0   8.503e+01   1.085e-01   8.786e+02
         1.0   1.265e+02   5.814e-01   6.903e+02
         1.0   1.258e+02   6.501e-01   8.778e+02
         1.0   8.847e+01   3.140e-01   4.410e+02
         1.0   1.256e+02   1.549e-01   6.366e+02
         1.0   8.455e+01   8.793e-01   8.415e+02
         1.0   1.268e+02   9.218e-01   7.975e+02
         1.0   1.265e+02   1.902e-01   4.777e+02
         1.0   1.275e+02   4.787e-01   7.467e+02
         1.0   9.832e+01   6.491e-01   6.839e+02
         1.0   1.226e+02   5.085e-01   8.031e+02
         1.0   1.261e+02   4.449e-01   8.093e+02
         1.0   1.288e+02   2.643e-01   7.288e+02
         1.0   1.251e+02   9.466e-01   4.578e+02
         1.0   1.266e+02   4.675e-01   8.368e+02
         1.0   1.260e+02   6.878e-01   6.884e+02
         1.0   1.256e+02   3.267e-01   8.483e+02
         1.0   9.422e+01   6.870e-01   8.352e+02
         1.0   1.013e+02   7.181e-01   6.481e+02
         1.0   1.259e+02   8.089e-01   6.883e+02
         1.0   9.020e+01   1.454e-01   7.631e+02
         1.0   1.256e+02   7.087e-01   7.613e+02
         1.0   1.030e+02   2.133e-01   7.513e+02
         1.0   1.279e+02   3.538e-01   3.777e+02
         1.0   1.246e+02   5.129e-01   7.104e+02
         1.0   1.194e+02   9.358e-01   4.105e+02
         1.0   1.191e+02   9.400e-01   8.464e+02
         1.0   1.250e+02   8.230e-01   4.688e+02
         1.0   1.259e+02   5.758e-01   7.563e+02
         1.0   1.207e+02   4.899e-01   6.294e+02
         1.0   1.263e+02   6.314e-01   6.213e+02
         1.0   1.373e+02   9.577e-01   8.059e+02
         1.0   1.055e+02   2.195e-01   7.413e+02
         1.0   1.255e+02   2.585e-01   9.316e+02
         1.0   8.237e+01   5.366e-01   6.560e+02
         1.0   1.261e+02   9.255e-02   8.537e+02
         1.0   1.286e+02   2.940e-01   7.828e+02
         1.0   1.300e+02   1.468e-01   5.042e+02
         1.0   1.261e+02   4.533e-01   2.984e+02
         1.0   1.254e+02   9.378e-01   5.411e+02
         1.0   1.277e+02   7.058e-01   8.221e+02
         1.0   8.243e+01   1.046e-01   8.155e+02
         1.0   8.760e+01   1.731e-01   8.177e+02
         1.0   1.264e+02   9.015e-01   7.416e+02
         1.0   1.272e+02   7.438e-01   6.268e+02
         1.0   1.132e+02   2.323e-01   8.262e+02
         1.0   1.259e+02   5.318e-01   8.176e+02
         1.0   9.619e+01   9.354e-01   5.973e+02
         1.0   8.777e+01   1.378e-01   7.542e+02
         1.0   8.450e+01   8.860e-01   5.104e+02
         1.0   1.242e+02   2.044e-01   5.481e+02
         1.0   1.263e+02   1.579e-01   7.963e+02
         1.0   1.240e+02   5.467e-01   8.311e+02
         1.0   1.248e+02   8.401e-01   7.708e+02
         1.0   1.262e+02   4.984e-01   8.210e+02
         1.0   1.267e+02   1.065e-01   4.777e+02
         1.0   1.262e+02   6.052e-01   7.808e+02
         1.0   1.032e+02   3.140e-01   7.561e+02
         1.0   1.251e+02   6.493e-01   7.720e+02
         1.0   1.263e+02   3.547e-01   3.650e+02
         1.0   1.268e+02   8.652e-01   6.287e+02
         1.0   1.264e+02   6.538e-01   7.980e+02
         1.0   1.266e+02   2.247e-01   7.018e+02
         1.0   1.210e+02   6.910e-01   5.487e+02
         1.0   1.214e+02   8.820e-01   7.476e+02
         1.0   7.869e+01   5.609e-01   6.321e+02
         1.0   1.260e+02   2.502e-01   8.376e+02
         1.0   1.240e+02   9.164e-01   5.328e+02
         1.0   1.230e+02   6.571e-01   5.813e+02
         1.0   1.248e+02   5.869e-01   3.989e+02
