    f_weight    f_mass4l f_D_bkg_kin      f_pt4l
         1.0   1.261e+02   5.449e-01   2.236e+02
         1.0   1.224e+02   7.332e-01   1.594e+02
         1.0   1.249e+02   1.099e-01   2.014e+02
         1.0   1.215e+02   3.721e-01   1.800e+02
         1.0   1.251e+02   6.364e-01   2.432e+02
         1.0   1.245e+02   3.832e-01   1.778e+02
         1.0   1.235e+02   8.822e-01   1.958e+02
         1.0   1.271e+02   2.371e-01   1.955e+02
         1.0   1.269e+02   6.619e-01   1.610e+02
         1.0   1.246e+02   3.313e-01   1.618e+02
         1.0   1.256e+02   6.234e-01   1.733e+02
         1.0   1.257e+02   3.332e-01   1.733e+02
         1.0   1.255e+02   1.653e-01   2.997e+02
         1.0   1.186e+02   3.170e-01   2.194e+02
         1.0   1.252e+02   7.315e-01   2.076e+02
         1.0   1.235e+02   2.139e-01   1.238e+02
         1.0   1.243e+02   2.705e-01   8.789e+01
         1.0   1.224e+02   8.434e-01   1.616e+02
         1.0   1.253e+02   5.491e-01   1.825e+02
         1.0   1.284e+02   6.193e-01   1.202e+02
         1.0   1.256e+02   5.468e-01   1.973e+02
         1.0   1.236e+02   6.563e-01   1.726e+02
         1.0   1.246e+02   5.290e-01   1.911e+02
         1.0   1.254e+02   6.689e-01   2.181e+02
         1.0   1.272e+02   9.223e-01   9.073e+01
         1.0   1.264e+02   6.607e-01   2.117e+02
         1.0   1.216e+02   8.701e-01   3.089e+02
         1.0   1.265e+02   5.238e-01   1.918e+02
         1.0   1.247e+02   4.068e-01   2.003e+02
         1.0   1.255e+02   2.270e-01   1.725e+02
         1.0   1.245e+02   7.864e-01   1.844e+02
         1.0   1.265e+02   2.872e-01   2.072e+02
         1.0   1.242e+02   4.833e-01   1.859e+02
         1.0   1.266e+02   8.501e-01   1.993e+02
         1.0   1.274e+02   6.208e-01   1.815e+02
         1.0   1.301e+02   2.990e-01   1.942e+02
         1.0   1.253e+02   2.384e-01   1.854e+02
         1.0   1.284e+02   5.620e-01   2.458e+02
         1.0   1.259e+02   6.869e-01   1.097e+02
         1.0   1.233e+02   6.991e-01   1.778e+02
         1.0   1.277e+02   4.628e-01   1.754e+02
         1.0   1.241e+02   5.620e-01   2.210e+02
         1.0   1.173e+02   9.403e-01   1.429e+02
         1.0   1.245e+02   1.439e-01   2.927e+02
         1.0   1.162e+02   9.156e-01   1.874e+02
         1.0   1.283e+02   7.698e-01   1.809e+02
         1.0   1.267e+02   8.510e-01   1.378e+02
         1.0   1.242e+02   3.045e-01   7.281e+01
         1.0   1.255e+02   5.762e-01   1.402e+02
         1.0   1.261e+02   9.282e-01   1.427e+02
         1.0   1.231e+02   1.830e-01   3.105e+02
         1.0   1.254e+02   5.113e-01   1.915e+02
         1.0   1.256e+02   8.239e-01   1.838e+02
         1.0   1.259e+02   2.160e-01   1.663e+02
         1.0   1.257e+02   4.293e-01   1.878e+02
         1.0   1.310e+02   5.436e-01   1.841e+02
         1.0   1.211e+02   5.955e-01   1.947e+02
         1.0   1.248e+02   9.618e-01   2.208e+02
         1.0   1.257e+02   6.489e-01   1.832e+02
         1.0   1.248e+02   5.701e-01   1.715e+02
         1.0   1.264e+02   4.421e-01   2.192e+02
         1.0   1.218e+02   3.420e-01   1.741e+02
         1.0   1.236e+02   8.253e-01   9.853e+01
         1.0   1.086e+02   6.888e-01   1.615e+02
         1.0   1.252e+02   9.389e-01   1.887e+02
         1.0   1.255e+02   5.762e-01   1.402e+02
         1.0   1.253e+02   5.467e-01   1.742e+02
         1.0   1.247e+02   7.918e-01   1.833e+02
         1.0   1.226e+02   3.136e-01   1.549e+02
         1.0   1.270e+02   8.481e-01   2.350e+02
         1.0   1.265e+02   4.585e-01   1.958e+02
         1.0   1.236e+02   7.819e-01   1.866e+02
         1.0   1.255e+02   8.338e-01   1.327e+02
         1.0   1.221e+02   2.908e-01   2.420e+02
         1.0   1.244e+02   8.016e-01   1.833e+02
         1.0   1.190e+02   6.013e-01   2.058e+02
         1.0   1.247e+02   3.219e-01   7.337e+01
         1.0   1.265e+02   8.922e-01   1.774e+02
         1.0   1.118e+02   7.454e-01   1.559e+02
         1.0   1.245e+02   6.129e-01   8.566e+01
         1.0   1.236e+02   8.253e-01   9.853e+01
         1.0   1.267e+02   9.057e-01   1.503e+02
         1.0   1.247e+02   3.316e-01   1.282e+02
         1.0   1.207e+02   7.775e-01   1.575e+02
         1.0   1.245e+02   3.577e-01   2.030e+02
         1.0   1.255e+02   4.601e-01   1.438e+02
         1.0   1.247e+02   5.063e-01   2.833e+02
         1.0   1.267e+02   8.269e-01   1.571e+02
         1.0   1.257e+02   8.345e-01   1.933e+02
         1.0   1.255e+02   8.028e-01   2.088e+02
         1.0   1.277e+02   6.268e-01   1.877e+02
         1.0   1.241e+02   2.799e-01   1.365e+02
         1.0   1.250e+02   2.937e-01   2.314e+02
         1.0   1.209e+02   4.426e-01   1.558e+02
         1.0   1.238e+02   8.059e-01   2.137e+02
         1.0   1.247e+02   6.017e-01   1.896e+02
         1.0   1.192e+02   6.135e-01   2.399e+02
         1.0   1.213e+02   5.881e-01   1.729e+02
         1.0   1.123e+02   2.207e-01   1.523e+02
         1.0   1.258e+02   8.457e-01   1.878e+02
         1.0   1.247e+02   3.316e-01   1.282e+02
         1.0   1.255e+02   1.353e-01   2.295e+02
         1.0   1.250e+02   3.576e-01   1.687e+02
         1.0   1.147e+02   6.811e-01   1.921e+02
         1.0   1.262e+02   5.185e-02   1.825e+02
         1.0   1.265e+02   4.585e-01   1.958e+02
         1.0   1.175e+02   8.501e-01   2.385e+02
         1.0   1.234e+02   8.342e-01   1.096e+02
         1.0   1.262e+02   3.753e-01   1.561e+02
         1.0   1.236e+02   8.250e-01   2.037e+02
         1.0   1.237e+02   4.236e-01   2.209e+02
         1.0   1.147e+02   8.542e-01   2.444e+02
         1.0   1.263e+02   8.770e-01   1.526e+02
         1.0   1.241e+02   3.839e-02   2.414e+02
         1.0   1.254e+02   7.918e-01   2.200e+02
         1.0   1.255e+02   4.260e-01   1.751e+02
         1.0   1.252e+02   6.169e-01   1.887e+02
         1.0   1.254e+02   9.024e-01   1.500e+02
         1.0   1.251e+02   8.503e-01   2.064e+02
         1.0   1.278e+02   3.010e-01   1.486e+02
         1.0   1.210e+02   5.296e-01   2.052e+02
         1.0   1.232e+02   6.917e-01   1.874e+02
         1.0   1.248e+02   8.363e-01   2.261e+02
         1.0   1.233e+02   7.333e-01   2.320e+02
         1.0   1.202e+02   2.899e-01   1.632e+02
         1.0   1.246e+02   9.313e-01   2.021e+02
         1.0   1.235e+02   5.687e-01   1.913e+02
         1.0   1.243e+02   7.880e-01   1.734e+02
         1.0   1.259e+02   6.147e-01   1.546e+02
         1.0   1.232e+02   7.233e-01   2.097e+02
         1.0   1.253e+02   7.604e-01   1.282e+02
         1.0   1.238e+02   6.852e-01   1.027e+02
         1.0   1.265e+02   9.094e-01   2.126e+02
         1.0   1.213e+02   9.405e-01   1.616e+02
         1.0   1.266e+02   9.108e-01   2.123e+02
         1.0   1.239e+02   9.550e-01   1.966e+02
         1.0   1.259e+02   4.175e-01   2.216e+02
         1.0   1.221e+02   6.321e-01   1.515e+02
         1.0   1.318e+02   1.335e-01   1.857e+02
         1.0   1.253e+02   6.794e-01   1.334e+02
         1.0   1.235e+02   2.139e-01   1.238e+02
         1.0   1.273e+02   8.839e-01   1.265e+02
         1.0   1.228e+02   8.110e-01   3.035e+02
         1.0   1.263e+02   4.582e-01   1.534e+02
         1.0   1.255e+02   2.337e-01   2.625e+02
         1.0   1.238e+02   7.081e-01   3.049e+02
         1.0   1.248e+02   5.701e-01   1.715e+02
         1.0   1.226e+02   3.136e-01   1.549e+02
         1.0   1.241e+02   4.401e-01   1.771e+02
         1.0   1.254e+02   6.651e-01   1.401e+02
         1.0   1.239e+02   4.232e-01   2.101e+02
         1.0   1.253e+02   3.181e-01   2.008e+02
         1.0   1.242e+02   6.550e-01   1.497e+02
         1.0   1.242e+02   3.086e-01   1.481e+02
         1.0   1.217e+02   2.717e-01   1.485e+02
         1.0   1.256e+02   4.301e-01   1.923e+02
         1.0   1.186e+02   8.153e-01   1.106e+02
         1.0   1.259e+02   4.175e-01   2.216e+02
         1.0   1.250e+02   8.507e-01   1.886e+02
         1.0   1.185e+02   9.062e-01   1.303e+02
         1.0   1.230e+02   6.545e-01   2.949e+02
         1.0   1.286e+02   9.286e-01   1.729e+02
         1.0   1.250e+02   9.041e-01   2.340e+02
         1.0   1.240e+02   8.423e-01   1.991e+02
         1.0   1.252e+02   3.099e-01   1.643e+02
         1.0   1.263e+02   7.066e-01   1.929e+02
         1.0   9.158e+01   7.352e-01   1.707e+02
         1.0   1.199e+02   8.251e-01   1.772e+02
         1.0   1.248e+02   9.102e-01   1.992e+02
         1.0   1.210e+02   6.747e-01   1.502e+02
         1.0   1.253e+02   7.664e-01   1.333e+02
         1.0   1.242e+02   6.038e-01   1.859e+02
         1.0   1.227e+02   4.883e-01   9.799e+01
         1.0   1.259e+02   8.560e-01   4.199e+02
         1.0   1.245e+02   8.305e-01   1.195e+02
         1.0   1.135e+02   8.737e-01   1.831e+02
         1.0   1.162e+02   9.156e-01   1.874e+02
         1.0   1.280e+02   5.849e-01   1.833e+02
         1.0   1.256e+02   6.560e-01   1.554e+02
         1.0   1.266e+02   1.929e-01   1.933e+02
         1.0   1.266e+02   9.439e-02   1.997e+02
         1.0   1.260e+02   8.025e-01   9.082e+01
         1.0   1.291e+02   7.699e-01   1.760e+02
         1.0   1.209e+02   5.463e-01   1.991e+02
         1.0   1.277e+02   4.628e-01   1.754e+02
         1.0   1.251e+02   4.026e-01   1.886e+02
         1.0   1.243e+02   7.737e-01   1.847e+02
         1.0   1.272e+02   8.678e-01   1.827e+02
         1.0   1.254e+02   6.043e-01   1.484e+02
         1.0   1.200e+02   5.932e-01   2.772e+02
         1.0   1.200e+02   7.953e-01   1.928e+02
         1.0   1.274e+02   2.722e-01   1.498e+02
         1.0   1.248e+02   4.278e-01   1.745e+02
         1.0   1.234e+02   5.403e-01   1.627e+02
         1.0   1.269e+02   9.275e-01   1.968e+02
         1.0   1.233e+02   5.642e-01   1.897e+02
         1.0   1.216e+02   8.224e-01   1.856e+02
         1.0   1.248e+02   9.263e-01   2.118e+02
         1.0   1.229e+02   5.247e-01   2.247e+02
         1.0   1.234e+02   8.663e-01   1.890e+02
         1.0   1.250e+02   6.266e-01   2.004e+02
         1.0   1.240e+02   4.981e-01   3.038e+02
         1.0   1.175e+02   3.476e-01   7.905e+01
         1.0   1.241e+02   3.437e-01   2.945e+02
         1.0   1.261e+02   1.683e-01   1.789e+02
         1.0   1.243e+02   8.184e-01   2.011e+02
         1.0   1.253e+02   2.490e-01   9.641e+01
         1.0   1.277e+02   5.369e-01   1.723e+02
         1.0   1.268e+02   1.340e-01   1.193e+02
         1.0   1.260e+02   5.418e-01   1.838e+02
         1.0   1.268e+02   2.505e-01   2.207e+02
         1.0   1.232e+02   8.103e-01   1.560e+02
         1.0   1.245e+02   8.044e-01   2.068e+02
         1.0   1.246e+02   7.667e-01   1.562e+02
         1.0   1.264e+02   6.721e-01   1.868e+02
         1.0   1.256e+02   8.281e-01   2.058e+02
         1.0   1.270e+02   8.574e-01   2.008e+02
         1.0   1.256e+02   5.834e-01   1.579e+02
         1.0   1.144e+02   7.929e-01   2.034e+02
         1.0   1.254e+02   5.371e-01   2.040e+02
         1.0   1.277e+02   4.628e-01   1.754e+02
         1.0   1.254e+02   8.898e-01   2.038e+02
         1.0   1.247e+02   6.627e-01   1.603e+02
         1.0   1.263e+02   2.806e-01   1.854e+02
         1.0   1.223e+02   3.716e-01   1.222e+02
         1.0   1.245e+02   3.577e-01   2.030e+02
         1.0   1.259e+02   6.196e-01   1.245e+02
         1.0   1.280e+02   5.849e-01   1.833e+02
         1.0   1.243e+02   7.517e-01   1.867e+02
         1.0   1.224e+02   7.007e-01   1.816e+02
         1.0   1.247e+02   6.770e-01   1.912e+02
         1.0   1.092e+02   8.767e-01   1.319e+02
         1.0   1.214e+02   8.939e-01   1.550e+02
         1.0   1.270e+02   8.574e-01   2.008e+02
         1.0   1.216e+02   8.701e-01   3.089e+02
         1.0   1.219e+02   6.852e-01   1.943e+02
         1.0   1.264e+02   5.660e-01   2.327e+02
         1.0   1.261e+02   6.778e-01   2.014e+02
         1.0   1.254e+02   1.196e-01   2.186e+02
         1.0   1.249e+02   7.947e-01   2.144e+02
         1.0   1.268e+02   7.997e-01   1.939e+02
         1.0   1.251e+02   2.643e-01   1.390e+02
         1.0   1.231e+02   6.873e-01   1.642e+02
         1.0   1.264e+02   1.247e-01   2.224e+02
         1.0   1.169e+02   6.289e-01   1.771e+02
         1.0   1.261e+02   9.282e-01   1.427e+02
         1.0   1.241e+02   8.911e-01   1.757e+02
         1.0   1.254e+02   8.102e-01   1.580e+02
         1.0   1.251e+02   5.569e-01   7.077e+01
         1.0   1.253e+02   5.828e-01   1.189e+02
         1.0   1.259e+02   3.017e-01   1.733e+02
         1.0   1.221e+02   5.761e-01   1.696e+02
         1.0   1.260e+02   2.570e-01   2.051e+02
         1.0   1.257e+02   3.782e-01   2.121e+02
         1.0   1.260e+02   7.318e-01   1.775e+02
         1.0   1.247e+02   6.106e-01   1.920e+02
         1.0   1.267e+02   5.744e-01   1.962e+02
         1.0   1.242e+02   4.833e-01   1.859e+02
         1.0   1.270e+02   8.574e-01   2.008e+02
         1.0   1.289e+02   9.151e-02   2.150e+02
         1.0   1.240e+02   4.981e-01   3.038e+02
         1.0   1.261e+02   5.790e-01   1.094e+02
         1.0   1.254e+02   9.213e-01   2.048e+02
         1.0   1.257e+02   5.700e-01   2.464e+02
         1.0   1.257e+02   9.814e-01   1.508e+02
         1.0   1.251e+02   5.694e-01   1.340e+02
         1.0   1.258e+02   7.879e-01   1.950e+02
         1.0   1.241e+02   8.146e-01   1.819e+02
         1.0   1.234e+02   8.283e-01   1.858e+02
         1.0   1.280e+02   7.820e-01   2.060e+02
         1.0   1.247e+02   6.269e-01   2.047e+02
         1.0   9.073e+01   6.680e-01   1.556e+02
         1.0   1.235e+02   4.453e-01   2.333e+02
         1.0   1.273e+02   1.280e-01   1.879e+02
         1.0   1.293e+02   3.655e-01   1.104e+02
         1.0   1.250e+02   6.665e-01   1.758e+02
         1.0   1.263e+02   8.770e-01   1.526e+02
         1.0   1.234e+02   1.613e-01   1.451e+02
         1.0   1.262e+02   3.262e-01   1.731e+02
         1.0   1.240e+02   6.038e-01   1.579e+02
         1.0   1.130e+02   3.812e-01   1.454e+02
         1.0   1.207e+02   6.649e-01   1.791e+02
         1.0   1.156e+02   8.882e-01   1.967e+02
         1.0   1.245e+02   2.451e-01   1.943e+02
         1.0   1.250e+02   5.331e-01   1.310e+02
         1.0   1.143e+02   7.325e-01   1.304e+02
         1.0   1.271e+02   8.653e-01   1.907e+02
         1.0   1.253e+02   6.684e-01   3.119e+02
         1.0   1.263e+02   2.806e-01   1.854e+02
         1.0   1.276e+02   4.745e-01   1.758e+02
         1.0   1.255e+02   4.891e-01   2.042e+02
         1.0   1.261e+02   6.295e-01   1.371e+02
         1.0   1.227e+02   5.074e-01   2.036e+02
         1.0   1.239e+02   6.289e-01   2.252e+02
         1.0   1.239e+02   7.475e-01   2.110e+02
         1.0   1.242e+02   3.993e-01   2.235e+02
         1.0   1.239e+02   1.738e-01   1.412e+02
         1.0   1.243e+02   5.159e-01   1.995e+02
         1.0   1.257e+02   7.871e-01   1.613e+02
         1.0   1.239e+02   5.887e-01   1.536e+02
         1.0   1.255e+02   7.838e-01   1.105e+02
         1.0   1.247e+02   8.950e-01   1.860e+02
         1.0   1.263e+02   5.693e-01   2.410e+02
         1.0   1.260e+02   7.132e-01   1.661e+02
         1.0   1.269e+02   8.886e-01   1.771e+02
         1.0   1.242e+02   1.763e-01   2.042e+02
         1.0   1.271e+02   2.371e-01   1.955e+02
         1.0   1.209e+02   3.941e-01   1.686e+02
         1.0   1.250e+02   4.712e-02   1.771e+02
         1.0   1.248e+02   9.102e-01   1.992e+02
         1.0   1.265e+02   5.238e-01   1.918e+02
         1.0   1.249e+02   8.304e-01   1.743e+02
         1.0   1.225e+02   2.473e-01   2.167e+02
         1.0   1.261e+02   6.639e-01   2.121e+02
         1.0   1.170e+02   6.121e-01   3.253e+02
         1.0   1.270e+02   6.967e-01   1.585e+02
         1.0   1.078e+02   6.354e-01   1.680e+02
         1.0   1.249e+02   3.200e-01   2.245e+02
         1.0   1.230e+02   8.885e-01   1.313e+02
         1.0   1.233e+02   7.333e-01   2.320e+02
         1.0   1.063e+02   2.505e-01   1.560e+02
         1.0   1.186e+02   4.414e-01   1.911e+02
         1.0   1.269e+02   5.694e-01   1.908e+02
         1.0   1.232e+02   7.156e-01   1.576e+02
         1.0   1.247e+02   8.256e-01   1.819e+02
         1.0   1.083e+02   6.055e-01   2.308e+02
         1.0   1.243e+02   8.698e-01   1.691e+02
         1.0   1.251e+02   3.236e-01   1.230e+02
         1.0   1.262e+02   6.576e-01   1.428e+02
         1.0   1.258e+02   9.040e-01   2.234e+02
         1.0   1.249e+02   5.182e-01   2.136e+02
         1.0   1.260e+02   1.412e-01   1.985e+02
         1.0   1.243e+02   8.698e-01   1.691e+02
         1.0   1.246e+02   6.292e-01   2.372e+02
         1.0   1.246e+02   6.318e-01   1.629e+02
         1.0   1.242e+02   6.172e-01   2.391e+02
         1.0   1.227e+02   6.363e-01   2.056e+02
         1.0   1.249e+02   7.355e-01   1.318e+02
         1.0   1.256e+02   9.727e-01   2.046e+02
         1.0   1.245e+02   1.439e-01   2.927e+02
         1.0   1.103e+02   1.983e-01   1.748e+02
         1.0   1.173e+02   9.069e-01   1.391e+02
         1.0   1.280e+02   2.928e-01   1.433e+02
         1.0   1.243e+02   5.316e-01   1.666e+02
         1.0   1.202e+02   5.240e-01   2.039e+02
         1.0   1.321e+02   4.113e-01   2.001e+02
         1.0   1.248e+02   4.685e-01   1.427e+02
         1.0   1.241e+02   6.560e-01   2.008e+02
         1.0   1.249e+02   5.082e-01   1.795e+02
         1.0   1.237e+02   8.757e-01   8.247e+01
         1.0   1.253e+02   7.664e-01   1.333e+02
         1.0   1.214e+02   4.116e-01   1.459e+02
         1.0   1.264e+02   3.299e-01   2.056e+02
         1.0   1.231e+02   6.882e-01   1.729e+02
         1.0   1.262e+02   2.540e-01   2.126e+02
         1.0   1.265e+02   6.005e-02   2.283e+02
         1.0   1.225e+02   2.473e-01   2.167e+02
