    f_weight    f_mass4l f_D_bkg_kin      f_pt4l
         1.0   1.260e+02   6.720e-01   8.209e+02
         1.0   1.008e+02   4.712e-01   5.103e+02
         1.0   1.265e+02   8.627e-01   8.514e+02
         1.0   1.237e+02   8.623e-01   2.857e+02
         1.0   1.268e+02   8.652e-01   6.382e+02
         1.0   1.266e+02   2.118e-01   8.599e+02
         1.0   1.259e+02   7.751e-01   4.692e+02
         1.0   1.265e+02   4.674e-01   6.287e+02
         1.0   1.259e+02   3.890e-01   4.272e+02
         1.0   1.249e+02   1.434e-01   2.722e+02
         1.0   1.151e+02   2.059e-01   2.394e+02
         1.0   9.713e+01   4.118e-01   5.510e+02
         1.0   1.251e+02   3.648e-01   5.652e+02
         1.0   1.192e+02   1.972e-01   6.762e+02
         1.0   1.273e+02   4.817e-01   6.279e+02
         1.0   1.194e+02   9.358e-01   4.085e+02
         1.0   7.820e+01   7.247e-01   2.119e+02
         1.0   1.264e+02   4.285e-01   7.815e+02
         1.0   1.272e+02   4.227e-01   7.349e+02
         1.0   1.214e+02   5.416e-01   8.203e+02
         1.0   1.242e+02   3.732e-01   7.022e+02
         1.0   1.269e+02   2.108e-01   6.935e+02
         1.0   1.281e+02   1.508e-01   4.650e+02
         1.0   1.240e+02   7.804e-01   4.041e+02
         1.0   1.266e+02   5.408e-01   7.449e+02
         1.0   9.043e+01   8.794e-01   5.377e+02
         1.0   1.264e+02   5.406e-01   7.914e+02
         1.0   1.267e+02   2.183e-01   2.683e+02
         1.0   1.089e+02   8.707e-02   6.175e+02
         1.0   9.549e+01   5.190e-01   3.907e+02
         1.0   1.267e+02   3.267e-01   8.180e+02
         1.0   1.248e+02   9.600e-01   7.790e+02
         1.0   1.255e+02   7.556e-01   7.623e+02
         1.0   8.002e+01   5.249e-01   5.017e+02
         1.0   1.218e+02   2.465e-01   8.039e+02
         1.0   1.262e+02   3.052e-01   7.865e+02
         1.0   1.211e+02   8.057e-01   5.576e+02
         1.0   1.238e+02   1.100e-01   7.385e+02
         1.0   8.768e+01   8.467e-01   4.428e+02
         1.0   1.259e+02   3.462e-02   8.298e+02
         1.0   1.257e+02   3.567e-01   8.164e+02
         1.0   1.262e+02   3.949e-01   4.320e+02
         1.0   1.252e+02   7.499e-01   1.050e+03
         1.0   8.149e+01   7.019e-01   4.274e+02
         1.0   1.242e+02   8.948e-01   7.838e+02
         1.0   1.237e+02   3.311e-01   5.466e+02
         1.0   1.228e+02   2.376e-01   8.244e+02
         1.0   1.271e+02   8.246e-01   8.475e+02
         1.0   1.232e+02   6.108e-01   6.120e+02
         1.0   1.264e+02   4.753e-01   4.888e+02
         1.0   1.255e+02   8.979e-01   6.607e+02
         1.0   1.265e+02   6.463e-01   7.917e+02
         1.0   9.349e+01   6.455e-03   3.503e+02
         1.0   1.005e+02   8.900e-01   3.642e+02
         1.0   8.257e+01   4.241e-01   4.437e+02
         1.0   1.263e+02   6.975e-01   6.540e+02
         1.0   1.259e+02   7.751e-01   4.692e+02
         1.0   1.017e+02   4.742e-01   6.392e+02
         1.0   1.072e+02   3.057e-01   6.405e+02
         1.0   1.251e+02   3.281e-01   3.320e+02
         1.0   1.294e+02   6.655e-01   2.900e+02
         1.0   1.278e+02   7.061e-01   7.408e+02
         1.0   8.301e+01   3.455e-01   3.833e+02
         1.0   1.233e+02   4.269e-01   8.090e+02
         1.0   1.084e+02   4.578e-01   5.960e+02
         1.0   1.260e+02   6.497e-01   5.900e+02
         1.0   1.023e+02   9.186e-01   3.877e+02
         1.0   9.432e+01   4.692e-02   3.745e+02
         1.0   1.237e+02   6.681e-01   7.487e+02
         1.0   7.599e+01   5.135e-01   3.737e+02
         1.0   1.229e+02   8.832e-01   7.970e+02
         1.0   1.256e+02   8.340e-01   8.325e+02
         1.0   1.280e+02   4.920e-01   6.773e+02
         1.0   1.262e+02   5.517e-01   7.963e+02
         1.0   1.162e+02   3.380e-01   7.493e+02
         1.0   1.194e+02   6.944e-01   6.062e+02
         1.0   1.160e+02   6.387e-01   3.681e+02
         1.0   1.250e+02   3.312e-01   6.810e+02
         1.0   8.435e+01   3.159e-01   4.148e+02
         1.0   1.250e+02   6.885e-01   6.251e+02
         1.0   1.269e+02   5.880e-01   6.197e+02
         1.0   9.755e+01   5.082e-02   5.584e+02
         1.0   1.259e+02   7.045e-01   2.630e+02
         1.0   1.258e+02   2.575e-01   8.309e+02
         1.0   1.250e+02   6.022e-01   4.692e+02
         1.0   1.002e+02   6.491e-01   4.624e+02
         1.0   1.254e+02   3.416e-01   7.373e+02
         1.0   8.826e+01   7.988e-01   4.458e+02
         1.0   1.260e+02   6.084e-01   6.956e+02
         1.0   1.165e+02   2.461e-01   2.933e+02
         1.0   1.269e+02   2.108e-01   6.935e+02
         1.0   1.245e+02   8.715e-01   5.646e+02
         1.0   1.249e+02   7.165e-01   3.813e+02
         1.0   1.278e+02   7.677e-01   8.310e+02
         1.0   1.215e+02   8.929e-01   6.002e+02
         1.0   1.256e+02   3.696e-01   7.323e+02
         1.0   1.240e+02   6.812e-01   7.543e+02
         1.0   1.260e+02   6.599e-01   1.281e+03
         1.0   1.278e+02   5.918e-01   6.880e+02
         1.0   1.258e+02   5.959e-01   2.813e+02
         1.0   1.260e+02   6.795e-01   8.700e+02
         1.0   1.266e+02   6.367e-01   7.827e+02
         1.0   1.012e+02   7.436e-01   6.153e+02
         1.0   1.292e+02   3.014e-01   7.566e+02
         1.0   1.253e+02   1.332e-01   8.037e+02
         1.0   1.271e+02   3.525e-01   5.368e+02
         1.0   8.403e+01   4.597e-01   5.299e+02
         1.0   9.059e+01   4.865e-01   5.224e+02
         1.0   9.433e+01   7.873e-01   4.796e+02
         1.0   1.257e+02   3.242e-01   8.502e+02
         1.0   1.253e+02   5.393e-01   4.483e+02
         1.0   1.256e+02   2.436e-01   8.283e+02
         1.0   1.267e+02   5.960e-01   7.978e+02
         1.0   1.247e+02   9.069e-01   7.888e+02
         1.0   9.234e+01   9.535e-01   4.434e+02
         1.0   1.146e+02   8.960e-01   6.470e+02
         1.0   1.244e+02   6.932e-01   8.003e+02
         1.0   1.018e+02   2.210e-01   6.343e+02
         1.0   1.251e+02   3.870e-01   9.290e+02
         1.0   1.023e+02   8.307e-01   4.471e+02
         1.0   1.262e+02   8.096e-01   7.820e+02
         1.0   1.214e+02   5.416e-01   8.203e+02
         1.0   1.032e+02   9.302e-01   4.762e+02
         1.0   1.256e+02   2.533e-01   6.590e+02
         1.0   1.267e+02   2.180e-01   7.309e+02
         1.0   1.083e+02   3.475e-01   6.162e+02
         1.0   1.267e+02   2.183e-01   2.683e+02
         1.0   7.658e+01   7.017e-01   4.277e+02
         1.0   1.130e+02   7.627e-01   8.590e+02
         1.0   1.236e+02   8.738e-01   7.198e+02
         1.0   1.296e+02   3.266e-01   5.412e+02
         1.0   1.248e+02   8.401e-01   8.147e+02
         1.0   1.239e+02   6.479e-01   7.719e+02
         1.0   1.262e+02   4.489e-01   8.063e+02
         1.0   1.083e+02   1.158e-01   6.003e+02
         1.0   9.615e+01   9.675e-01   5.704e+02
         1.0   1.248e+02   5.322e-01   6.178e+02
         1.0   1.273e+02   6.991e-01   7.879e+02
         1.0   1.043e+02   8.129e-01   5.104e+02
         1.0   9.422e+01   6.870e-01   4.896e+02
         1.0   1.251e+02   4.329e-01   5.416e+02
         1.0   7.617e+01   8.690e-01   3.444e+02
         1.0   1.248e+02   7.447e-01   7.370e+02
         1.0   1.261e+02   9.466e-01   8.291e+02
         1.0   1.188e+02   3.785e-01   7.019e+02
         1.0   1.222e+02   7.608e-01   4.955e+02
         1.0   1.261e+02   5.495e-01   8.876e+02
         1.0   1.253e+02   4.439e-01   7.582e+02
         1.0   9.571e+01   8.605e-01   5.538e+02
         1.0   1.260e+02   6.795e-01   8.700e+02
         1.0   8.179e+01   4.147e-01   4.503e+02
         1.0   1.213e+02   4.851e-01   6.061e+02
         1.0   1.239e+02   8.764e-01   7.295e+02
         1.0   1.171e+02   7.815e-01   3.747e+02
         1.0   1.232e+02   5.281e-01   1.487e+03
         1.0   1.206e+02   4.623e-01   4.432e+02
         1.0   1.246e+02   7.864e-01   7.632e+02
         1.0   1.281e+02   1.589e-02   7.965e+02
         1.0   1.203e+02   8.740e-01   7.105e+02
         1.0   1.253e+02   7.917e-01   8.396e+02
         1.0   1.262e+02   5.517e-01   7.963e+02
         1.0   1.180e+02   7.169e-01   4.275e+02
         1.0   9.706e+01   9.020e-01   5.984e+02
         1.0   1.257e+02   1.655e-01   5.457e+02
         1.0   1.235e+02   4.167e-01   5.301e+02
         1.0   1.243e+02   7.098e-01   8.446e+02
         1.0   1.280e+02   3.474e-01   3.392e+02
         1.0   1.256e+02   1.549e-01   6.533e+02
         1.0   1.267e+02   2.210e-01   8.469e+02
         1.0   1.266e+02   1.909e-01   4.552e+02
         1.0   1.240e+02   3.775e-01   7.309e+02
         1.0   1.267e+02   4.956e-01   7.268e+02
         1.0   1.278e+02   5.918e-01   6.880e+02
         1.0   1.065e+02   9.283e-01   5.208e+02
         1.0   1.393e+02   7.173e-01   8.681e+02
         1.0   1.269e+02   4.793e-01   7.924e+02
         1.0   1.254e+02   5.544e-01   7.433e+02
         1.0   1.043e+02   8.129e-01   5.104e+02
         1.0   1.254e+02   4.842e-01   7.756e+02
         1.0   7.320e+01   6.110e-01   2.306e+02
         1.0   1.002e+02   6.491e-01   4.624e+02
         1.0   1.025e+02   7.832e-01   5.500e+02
         1.0   1.254e+02   2.947e-01   3.630e+02
         1.0   1.268e+02   8.239e-01   8.173e+02
         1.0   1.247e+02   8.703e-01   3.216e+02
         1.0   1.253e+02   6.945e-01   6.167e+02
         1.0   1.012e+02   7.436e-01   6.153e+02
         1.0   1.267e+02   2.210e-01   8.469e+02
         1.0   1.251e+02   5.440e-01   8.770e+02
         1.0   1.250e+02   7.079e-01   6.819e+02
         1.0   8.549e+01   6.197e-01   3.830e+02
         1.0   8.229e+01   7.647e-01   4.226e+02
         1.0   1.254e+02   7.134e-01   7.854e+02
         1.0   9.816e+01   2.658e-01   7.375e+02
         1.0   1.260e+02   6.476e-01   8.155e+02
         1.0   1.270e+02   6.765e-01   7.622e+02
         1.0   7.714e+01   8.740e-01   3.428e+02
         1.0   1.266e+02   4.036e-01   7.351e+02
         1.0   1.265e+02   5.623e-01   7.813e+02
         1.0   1.041e+02   2.862e-01   5.945e+02
         1.0   1.258e+02   9.172e-01   6.216e+02
         1.0   1.289e+02   6.347e-01   5.300e+02
         1.0   7.610e+01   5.836e-01   4.924e+02
         1.0   1.240e+02   6.780e-01   7.995e+02
         1.0   1.247e+02   7.833e-01   7.395e+02
         1.0   9.094e+01   9.796e-01   5.123e+02
         1.0   1.246e+02   6.835e-01   4.857e+02
         1.0   1.213e+02   4.740e-01   7.025e+02
         1.0   1.248e+02   7.707e-01   6.900e+02
         1.0   9.632e+01   1.570e-01   5.226e+02
         1.0   1.258e+02   5.107e-01   6.373e+02
         1.0   1.069e+02   8.271e-01   5.398e+02
         1.0   1.246e+02   3.607e-01   7.180e+02
         1.0   1.257e+02   5.407e-01   7.329e+02
         1.0   8.213e+01   1.301e-01   4.252e+02
         1.0   1.267e+02   8.105e-01   6.105e+02
         1.0   8.821e+01   6.190e-01   5.324e+02
         1.0   1.257e+02   9.217e-01   6.828e+02
         1.0   1.269e+02   5.398e-01   8.910e+02
         1.0   1.055e+02   2.195e-01   5.745e+02
         1.0   1.250e+02   8.803e-01   4.923e+02
         1.0   1.279e+02   2.666e-02   8.986e+02
         1.0   1.252e+02   4.035e-01   7.138e+02
         1.0   1.229e+02   4.982e-01   3.245e+02
         1.0   7.148e+01   4.395e-01   3.683e+02
         1.0   1.175e+02   9.266e-01   7.835e+02
         1.0   1.267e+02   8.068e-01   2.753e+02
         1.0   8.423e+01   1.059e-01   3.527e+02
         1.0   1.233e+02   4.744e-01   8.251e+02
         1.0   1.287e+02   5.776e-01   6.941e+02
         1.0   1.264e+02   5.882e-01   6.123e+02
         1.0   1.261e+02   7.012e-01   8.258e+02
         1.0   1.276e+02   6.766e-01   6.357e+02
         1.0   1.255e+02   4.313e-01   8.120e+02
         1.0   9.191e+01   9.311e-03   4.946e+02
         1.0   1.226e+02   4.853e-01   7.071e+02
         1.0   1.261e+02   2.839e-01   6.416e+02
         1.0   8.675e+01   7.369e-01   3.339e+02
         1.0   1.281e+02   2.473e-01   5.317e+02
         1.0   7.912e+01   4.224e-01   3.947e+02
         1.0   1.249e+02   5.680e-01   7.845e+02
         1.0   1.245e+02   7.386e-01   6.225e+02
         1.0   1.263e+02   3.547e-01   5.017e+02
         1.0   1.230e+02   6.283e-01   6.576e+02
         1.0   1.273e+02   7.939e-01   7.308e+02
         1.0   1.278e+02   4.771e-01   9.890e+02
         1.0   1.027e+02   9.397e-01   4.866e+02
         1.0   1.277e+02   2.516e-01   2.508e+02
         1.0   8.843e+01   6.888e-01   3.901e+02
         1.0   7.303e+01   7.088e-01   4.279e+02
         1.0   1.251e+02   6.436e-01   8.339e+02
         1.0   1.251e+02   6.400e-01   6.080e+02
         1.0   1.054e+02   7.544e-01   6.807e+02
         1.0   1.293e+02   5.158e-01   7.015e+02
         1.0   1.239e+02   7.471e-01   6.262e+02
         1.0   1.257e+02   2.877e-01   8.661e+02
         1.0   1.236e+02   2.260e-01   8.895e+02
         1.0   1.242e+02   3.732e-01   7.022e+02
         1.0   1.260e+02   4.534e-01   6.982e+02
         1.0   1.135e+02   5.413e-01   7.361e+02
         1.0   1.253e+02   8.190e-01   8.076e+02
         1.0   1.255e+02   2.898e-01   6.689e+02
         1.0   1.256e+02   7.087e-01   7.571e+02
         1.0   1.272e+02   6.196e-01   8.170e+02
         1.0   1.250e+02   6.109e-01   4.480e+02
         1.0   1.254e+02   3.403e-01   8.305e+02
         1.0   1.253e+02   8.211e-01   7.884e+02
         1.0   1.229e+02   8.832e-01   7.970e+02
         1.0   8.708e+01   8.218e-01   4.690e+02
         1.0   1.257e+02   3.330e-01   5.603e+02
         1.0   1.264e+02   5.406e-01   7.914e+02
         1.0   1.250e+02   8.454e-01   3.425e+02
         1.0   1.240e+02   7.377e-01   7.253e+02
         1.0   1.260e+02   6.113e-01   8.104e+02
         1.0   9.706e+01   4.881e-01   4.340e+02
         1.0   1.257e+02   6.943e-01   9.492e+02
         1.0   1.257e+02   7.529e-01   8.107e+02
         1.0   1.277e+02   5.025e-01   4.840e+02
         1.0   1.222e+02   8.084e-01   9.084e+02
         1.0   1.033e+02   9.734e-02   5.681e+02
         1.0   7.303e+01   7.088e-01   4.279e+02
         1.0   1.262e+02   6.573e-01   8.143e+02
         1.0   1.009e+02   8.106e-01   4.617e+02
         1.0   7.197e+01   7.699e-01   3.367e+02
         1.0   1.264e+02   7.270e-01   4.421e+02
         1.0   1.275e+02   6.296e-02   8.162e+02
         1.0   1.251e+02   9.061e-01   5.150e+02
         1.0   1.249e+02   6.030e-01   6.491e+02
         1.0   7.116e+01   5.776e-01   3.176e+02
         1.0   1.175e+02   9.266e-01   7.835e+02
         1.0   9.571e+01   8.605e-01   5.538e+02
         1.0   1.262e+02   4.448e-01   5.512e+02
         1.0   1.230e+02   5.786e-01   6.964e+02
         1.0   9.686e+01   4.471e-01   4.326e+02
         1.0   1.107e+02   8.337e-01   4.596e+02
         1.0   1.254e+02   4.842e-01   7.756e+02
         1.0   1.258e+02   9.392e-01   4.102e+02
         1.0   1.242e+02   1.279e-01   7.959e+02
         1.0   1.266e+02   2.354e-01   6.547e+02
         1.0   1.266e+02   2.383e-01   5.827e+02
         1.0   1.251e+02   1.064e-01   8.597e+02
         1.0   1.260e+02   7.984e-01   3.333e+02
         1.0   8.541e+01   6.297e-01   5.133e+02
         1.0   1.242e+02   9.308e-01   7.343e+02
         1.0   1.257e+02   3.242e-01   8.502e+02
         1.0   8.667e+01   7.611e-01   4.786e+02
         1.0   8.271e+01   6.118e-02   3.946e+02
         1.0   1.261e+02   1.298e-01   7.996e+02
         1.0   1.263e+02   3.912e-01   8.104e+02
         1.0   1.233e+02   3.841e-01   9.159e+02
         1.0   1.266e+02   1.380e-01   6.297e+02
         1.0   1.240e+02   7.804e-01   4.041e+02
         1.0   1.266e+02   2.388e-01   6.771e+02
         1.0   1.244e+02   4.524e-01   4.257e+02
         1.0   1.112e+02   4.011e-01   7.155e+02
         1.0   1.258e+02   4.268e-01   7.621e+02
         1.0   1.104e+02   7.407e-01   6.742e+02
         1.0   7.938e+01   1.760e-01   2.468e+02
         1.0   1.253e+02   7.261e-01   8.118e+02
         1.0   1.090e+02   9.373e-01   8.221e+02
         1.0   1.259e+02   4.822e-01   8.165e+02
         1.0   1.257e+02   7.764e-01   6.634e+02
         1.0   1.258e+02   6.063e-01   7.104e+02
         1.0   1.284e+02   3.489e-01   2.168e+02
         1.0   1.258e+02   6.798e-01   6.165e+02
         1.0   1.234e+02   3.503e-01   4.895e+02
         1.0   7.756e+01   6.025e-01   1.940e+02
         1.0   1.252e+02   4.680e-01   3.910e+02
         1.0   1.279e+02   3.158e-01   6.214e+02
         1.0   1.244e+02   2.531e-01   7.866e+02
         1.0   1.256e+02   8.690e-01   9.064e+02
         1.0   9.800e+01   1.365e-01   5.252e+02
         1.0   1.247e+02   5.923e-01   6.663e+02
         1.0   1.260e+02   8.860e-01   8.386e+02
         1.0   1.293e+02   3.202e-01   7.868e+02
         1.0   1.037e+02   5.393e-01   4.375e+02
         1.0   1.252e+02   4.476e-01   6.275e+02
         1.0   1.278e+02   7.061e-01   7.408e+02
         1.0   1.261e+02   1.298e-01   7.996e+02
         1.0   1.190e+02   7.845e-01   7.967e+02
         1.0   1.254e+02   3.859e-01   8.293e+02
         1.0   1.256e+02   7.368e-01   4.997e+02
         1.0   1.192e+02   6.929e-01   6.907e+02
         1.0   1.276e+02   9.461e-01   8.600e+02
         1.0   9.431e+01   7.022e-01   5.137e+02
         1.0   1.282e+02   5.911e-01   5.240e+02
         1.0   1.362e+02   3.585e-01   6.283e+02
         1.0   1.257e+02   3.940e-01   7.053e+02
         1.0   1.260e+02   3.860e-01   8.099e+02
         1.0   1.282e+02   2.604e-01   5.017e+02
         1.0   1.247e+02   8.456e-01   8.120e+02
         1.0   1.211e+02   1.815e-01   5.741e+02
         1.0   1.267e+02   2.004e-01   6.474e+02
         1.0   1.240e+02   3.330e-01   4.657e+02
         1.0   1.190e+02   2.320e-01   7.647e+02
         1.0   1.266e+02   2.337e-01   7.390e+02
         1.0   8.286e+01   3.718e-01   2.926e+02
         1.0   1.262e+02   8.499e-01   6.435e+02
         1.0   1.260e+02   4.313e-01   9.224e+02
         1.0   1.281e+02   2.473e-01   5.317e+02
         1.0   1.269e+02   1.052e-01   7.700e+02
         1.0   1.269e+02   3.712e-01   5.856e+02
         1.0   1.254e+02   8.211e-01   7.407e+02
         1.0   8.985e+01   7.054e-01   4.434e+02
         1.0   8.149e+01   7.019e-01   4.274e+02
         1.0   1.240e+02   1.525e-01   5.714e+02
         1.0   1.259e+02   3.530e-01   7.071e+02
         1.0   1.248e+02   8.583e-01   4.371e+02
         1.0   1.251e+02   3.661e-01   6.516e+02
         1.0   1.253e+02   8.317e-01   4.675e+02
         1.0   1.258e+02   4.711e-01   6.443e+02
         1.0   1.251e+02   3.595e-01   8.396e+02
         1.0   1.267e+02   2.183e-01   2.683e+02
         1.0   1.219e+02   6.817e-01   3.168e+02
         1.0   1.256e+02   4.363e-01   5.242e+02
         1.0   1.262e+02   8.033e-01   5.116e+02
         1.0   1.292e+02   4.631e-01   7.954e+02
         1.0   1.248e+02   9.167e-01   5.961e+02
         1.0   1.162e+02   9.671e-01   7.364e+02
         1.0   1.225e+02   9.197e-01   8.410e+02
         1.0   1.249e+02   8.686e-01   6.338e+02
         1.0   1.002e+02   5.752e-01   6.528e+02
         1.0   8.947e+01   8.560e-01   4.898e+02
         1.0   1.127e+02   4.810e-01   7.792e+02
         1.0   1.003e+02   1.714e-01   5.343e+02
         1.0   7.822e+01   5.932e-01   2.744e+02
         1.0   9.097e+01   8.640e-01   4.717e+02
         1.0   1.273e+02   4.099e-01   2.700e+02
         1.0   1.260e+02   7.438e-01   9.322e+02
         1.0   1.232e+02   4.283e-01   7.194e+02
         1.0   8.640e+01   2.672e-01   4.845e+02
         1.0   1.212e+02   7.519e-01   4.963e+02
         1.0   1.253e+02   8.985e-01   6.581e+02
         1.0   1.253e+02   6.913e-01   8.034e+02
         1.0   1.291e+02   9.593e-01   3.052e+02
         1.0   1.282e+02   4.336e-01   7.450e+02
         1.0   1.251e+02   7.754e-01   6.997e+02
         1.0   1.238e+02   8.285e-01   4.563e+02
         1.0   1.233e+02   8.841e-01   5.718e+02
         1.0   9.158e+01   7.654e-01   5.475e+02
         1.0   1.204e+02   7.344e-01   5.836e+02
         1.0   1.188e+02   3.524e-01   7.570e+02
         1.0   1.252e+02   5.851e-01   2.911e+02
         1.0   1.256e+02   5.083e-01   7.463e+02
         1.0   1.285e+02   6.683e-01   7.174e+02
         1.0   1.249e+02   2.835e-01   7.918e+02
         1.0   1.243e+02   7.098e-01   8.446e+02
         1.0   1.264e+02   1.447e-01   3.944e+02
         1.0   1.282e+02   3.980e-01   3.113e+02
         1.0   1.253e+02   2.428e-02   7.647e+02
         1.0   1.261e+02   3.036e-01   4.236e+02
         1.0   9.868e+01   5.786e-01   6.354e+02
         1.0   1.260e+02   5.056e-01   3.727e+02
         1.0   1.245e+02   4.904e-01   6.925e+02
         1.0   1.265e+02   4.248e-01   7.524e+02
         1.0   1.254e+02   8.524e-01   3.365e+02
         1.0   1.211e+02   3.706e-01   5.642e+02
         1.0   1.277e+02   5.703e-01   7.824e+02
         1.0   1.257e+02   5.881e-01   3.227e+02
         1.0   1.194e+02   4.960e-01   8.322e+02
         1.0   1.247e+02   7.695e-01   7.574e+02
         1.0   1.258e+02   3.943e-01   7.703e+02
         1.0   1.237e+02   6.617e-01   7.086e+02
         1.0   1.242e+02   1.156e-01   6.533e+02
         1.0   8.229e+01   7.647e-01   4.226e+02
         1.0   1.250e+02   5.640e-01   9.177e+02
         1.0   1.058e+02   7.592e-01   5.391e+02
         1.0   1.268e+02   3.989e-01   8.360e+02
         1.0   1.248e+02   4.590e-01   7.519e+02
         1.0   8.137e+01   1.275e-01   3.152e+02
         1.0   1.220e+02   6.111e-01   7.568e+02
         1.0   1.011e+02   8.930e-02   5.211e+02
         1.0   1.242e+02   9.389e-01   7.870e+02
         1.0   8.480e+01   1.612e-01   6.144e+02
         1.0   9.524e+01   1.467e-01   6.138e+02
         1.0   1.239e+02   9.854e-01   6.036e+02
         1.0   1.250e+02   3.542e-01   7.426e+02
         1.0   8.360e+01   4.716e-01   4.392e+02
         1.0   8.884e+01   7.577e-01   2.916e+02
         1.0   8.353e+01   2.593e-01   1.954e+02
         1.0   1.229e+02   8.754e-01   8.088e+02
         1.0   7.406e+01   8.517e-01   2.390e+02
         1.0   1.006e+02   8.109e-01   6.541e+02
         1.0   1.265e+02   2.245e-01   7.423e+02
         1.0   1.178e+02   9.322e-01   1.929e+02
         1.0   1.270e+02   6.878e-01   5.207e+02
         1.0   1.283e+02   6.069e-01   8.450e+02
         1.0   8.766e+01   1.782e-01   6.019e+02
         1.0   1.096e+02   2.758e-01   6.832e+02
         1.0   1.245e+02   4.944e-01   9.013e+02
         1.0   1.252e+02   4.680e-01   3.910e+02
         1.0   1.254e+02   4.693e-01   7.905e+02
         1.0   1.240e+02   9.164e-01   4.835e+02
         1.0   1.253e+02   7.638e-01   7.965e+02
         1.0   1.269e+02   2.108e-01   6.935e+02
         1.0   1.218e+02   8.679e-01   3.917e+02
         1.0   1.258e+02   6.554e-01   7.994e+02
         1.0   1.242e+02   2.975e-01   7.222e+02
         1.0   1.264e+02   8.316e-01   8.041e+02
         1.0   1.123e+02   4.061e-01   6.399e+02
         1.0   1.244e+02   8.282e-01   2.817e+02
         1.0   1.260e+02   8.317e-01   8.442e+02
         1.0   1.252e+02   3.438e-01   8.733e+02
         1.0   1.254e+02   7.134e-01   7.854e+02
         1.0   1.231e+02   5.543e-01   3.432e+02
         1.0   1.222e+02   8.483e-01   5.886e+02
         1.0   1.233e+02   6.155e-01   7.879e+02
         1.0   1.273e+02   6.727e-01   8.168e+02
         1.0   1.254e+02   9.834e-01   4.643e+02
         1.0   1.265e+02   6.526e-01   5.631e+02
         1.0   1.255e+02   4.205e-01   7.919e+02
         1.0   1.235e+02   7.650e-01   4.156e+02
         1.0   1.246e+02   5.532e-01   4.132e+02
         1.0   1.259e+02   7.239e-01   7.602e+02
         1.0   8.415e+01   6.898e-01   3.931e+02
         1.0   1.237e+02   5.159e-01   7.164e+02
         1.0   1.299e+02   9.690e-01   4.852e+02
         1.0   1.211e+02   8.057e-01   5.576e+02
         1.0   1.262e+02   8.749e-01   4.792e+02
         1.0   1.017e+02   4.742e-01   6.392e+02
         1.0   9.933e+01   7.012e-01   5.244e+02
         1.0   1.281e+02   4.499e-01   8.749e+02
         1.0   1.271e+02   8.402e-01   5.526e+02
         1.0   1.250e+02   8.561e-01   6.496e+02
         1.0   1.261e+02   5.944e-01   8.068e+02
         1.0   8.539e+01   8.577e-01   2.281e+02
         1.0   1.257e+02   4.803e-01   7.041e+02
         1.0   1.281e+02   6.637e-01   2.343e+02
         1.0   1.104e+02   7.407e-01   6.742e+02
         1.0   1.249e+02   4.459e-01   7.907e+02
         1.0   1.250e+02   3.593e-01   8.072e+02
         1.0   8.802e+01   7.856e-01   4.457e+02
         1.0   9.103e+01   3.242e-01   4.242e+02
         1.0   1.238e+02   6.373e-01   8.134e+02
         1.0   1.264e+02   4.470e-01   8.012e+02
         1.0   1.236e+02   5.112e-01   8.078e+02
         1.0   1.253e+02   4.383e-01   7.604e+02
         1.0   8.875e+01   8.584e-02   3.035e+02
         1.0   1.281e+02   1.589e-02   7.965e+02
         1.0   1.268e+02   5.772e-01   7.302e+02
         1.0   1.243e+02   4.637e-01   8.014e+02
         1.0   1.257e+02   5.129e-01   7.636e+02
         1.0   9.020e+01   1.454e-01   5.795e+02
         1.0   1.162e+02   3.380e-01   7.493e+02
         1.0   8.697e+01   1.027e-01   5.370e+02
         1.0   9.266e+01   6.613e-02   3.323e+02
         1.0   1.060e+02   3.264e-01   6.117e+02
         1.0   1.293e+02   3.202e-01   7.868e+02
         1.0   1.263e+02   4.181e-01   7.267e+02
         1.0   1.262e+02   4.984e-01   8.406e+02
         1.0   1.259e+02   7.971e-01   7.004e+02
         1.0   9.847e+01   1.870e-01   6.164e+02
         1.0   1.241e+02   6.079e-01   7.833e+02
         1.0   1.255e+02   1.191e-01   8.246e+02
         1.0   1.102e+02   7.408e-01   7.149e+02
         1.0   1.263e+02   4.994e-01   7.797e+02
         1.0   1.245e+02   4.904e-01   6.925e+02
         1.0   1.245e+02   7.386e-01   6.225e+02
         1.0   1.248e+02   7.528e-01   8.983e+02
         1.0   1.261e+02   6.032e-01   7.981e+02
         1.0   1.138e+02   7.447e-01   5.528e+02
         1.0   1.243e+02   2.722e-01   4.542e+02
         1.0   1.258e+02   4.999e-01   5.612e+02
         1.0   1.241e+02   6.004e-01   4.220e+02
         1.0   1.247e+02   4.945e-01   1.347e+02
         1.0   1.267e+02   8.105e-01   6.105e+02
         1.0   1.186e+02   2.562e-01   7.889e+02
         1.0   1.266e+02   5.017e-01   1.768e+02
         1.0   1.259e+02   8.715e-01   4.195e+02
         1.0   1.251e+02   1.064e-01   8.597e+02
         1.0   1.249e+02   8.686e-01   6.338e+02
         1.0   1.251e+02   5.224e-01   8.074e+02
         1.0   1.221e+02   1.418e-01   8.178e+02
         1.0   1.261e+02   8.059e-01   4.848e+02
         1.0   1.249e+02   8.370e-01   4.845e+02
         1.0   1.254e+02   5.834e-01   5.634e+02
         1.0   1.256e+02   8.690e-01   9.064e+02
