    f_weight    f_mass4l f_D_bkg_kin      f_pt4l
         1.0   1.285e+02   9.416e-01   3.151e+01
         1.0   1.242e+02   9.135e-01   9.263e+01
         1.0   1.242e+02   8.562e-01   8.039e+01
         1.0   1.238e+02   8.011e-01   1.320e+02
         1.0   1.262e+02   8.986e-01   1.149e+02
         1.0   1.252e+02   8.372e-01   4.730e+01
         1.0   1.218e+02   3.152e-01   6.588e+01
         1.0   1.227e+02   8.667e-01   3.143e+01
         1.0   1.253e+02   6.925e-01   3.848e+01
         1.0   1.265e+02   9.016e-01   2.165e+02
         1.0   1.238e+02   6.874e-01   1.119e+02
         1.0   1.269e+02   8.670e-01   2.656e+01
         1.0   1.248e+02   8.614e-01   8.490e+01
         1.0   1.241e+02   8.296e-01   2.537e+01
         1.0   1.238e+02   3.307e-01   2.097e+02
         1.0   1.270e+02   3.823e-01   7.325e+01
         1.0   1.213e+02   1.471e-01   2.495e+02
         1.0   1.290e+02   5.841e-01   8.863e+01
         1.0   1.259e+02   2.444e-01   2.374e+01
         1.0   1.241e+02   5.228e-01   1.180e+02
         1.0   1.232e+02   9.612e-01   1.369e+02
         1.0   1.257e+02   6.853e-01   7.793e+01
         1.0   8.504e+01   1.228e-01   2.803e+01
         1.0   1.248e+02   9.429e-01   5.564e+01
         1.0   1.214e+02   6.569e-01   2.519e+02
         1.0   1.261e+02   6.337e-01   1.887e+02
         1.0   1.254e+02   4.873e-01   1.305e+02
         1.0   1.226e+02   4.043e-01   1.779e+02
         1.0   1.239e+02   4.720e-01   6.047e+01
         1.0   1.246e+02   4.857e-01   3.450e+01
         1.0   1.234e+02   2.908e-01   1.355e+02
         1.0   1.261e+02   2.477e-01   6.574e+01
         1.0   1.247e+02   1.431e-01   2.199e+02
         1.0   1.261e+02   7.946e-01   3.227e+01
         1.0   1.263e+02   4.244e-01   3.787e+01
         1.0   1.269e+02   5.630e-01   2.251e+01
         1.0   1.222e+02   9.501e-01   1.648e+02
         1.0   1.247e+02   6.799e-01   2.153e+01
         1.0   1.249e+02   4.017e-01   4.534e+01
         1.0   1.208e+02   8.649e-01   1.314e+02
         1.0   1.230e+02   3.489e-01   1.472e+01
         1.0   1.228e+02   7.839e-01   1.674e+02
         1.0   1.235e+02   6.271e-01   4.767e+01
         1.0   1.244e+02   4.753e-01   2.735e+02
         1.0   1.245e+02   9.764e-01   6.559e+01
         1.0   1.263e+02   4.244e-01   3.787e+01
         1.0   1.129e+02   4.709e-01   7.725e+01
         1.0   1.257e+02   8.612e-01   1.720e+02
         1.0   1.242e+02   8.074e-01   8.797e+00
         1.0   1.245e+02   6.777e-01   4.331e+02
         1.0   1.267e+02   8.226e-01   1.019e+02
         1.0   1.257e+02   8.447e-01   6.430e+01
         1.0   1.263e+02   5.590e-01   1.246e+02
         1.0   1.230e+02   8.943e-01   6.650e+01
         1.0   1.256e+02   4.723e-01   9.176e+01
         1.0   1.291e+02   2.015e-01   1.513e+02
         1.0   1.263e+02   4.244e-01   3.787e+01
         1.0   1.233e+02   5.835e-01   5.086e+01
         1.0   1.278e+02   3.718e-01   8.257e+01
         1.0   1.267e+02   7.563e-01   1.529e+02
         1.0   1.233e+02   9.435e-01   1.335e+02
         1.0   1.247e+02   8.105e-01   5.113e+01
         1.0   1.268e+02   5.889e-01   1.558e+02
         1.0   1.249e+02   7.614e-01   5.782e+01
         1.0   1.277e+02   4.620e-01   1.955e+02
         1.0   1.324e+02   3.004e-01   1.476e+01
         1.0   1.245e+02   3.188e-01   9.990e+01
         1.0   8.430e+01   1.993e-02   9.924e+01
         1.0   1.261e+02   7.614e-01   1.730e+02
         1.0   1.236e+02   5.930e-01   3.161e+02
         1.0   1.267e+02   6.797e-01   5.949e+01
         1.0   1.248e+02   3.160e-01   6.829e+01
         1.0   1.251e+02   8.966e-01   7.026e+01
         1.0   1.234e+02   3.107e-01   9.591e+01
         1.0   1.254e+02   2.838e-01   8.683e+01
         1.0   1.242e+02   2.517e-01   3.592e+01
         1.0   1.248e+02   3.417e-01   2.269e+01
         1.0   1.268e+02   7.073e-01   2.038e+02
         1.0   1.249e+02   6.676e-01   8.161e+01
         1.0   1.257e+02   5.701e-01   1.559e+02
         1.0   1.249e+02   4.378e-01   6.749e+01
         1.0   1.214e+02   7.117e-01   6.577e+01
         1.0   1.249e+02   9.419e-01   1.451e+02
         1.0   1.232e+02   6.202e-01   1.388e+01
         1.0   1.254e+02   7.041e-01   7.477e+01
         1.0   1.262e+02   9.553e-01   1.566e+01
         1.0   1.212e+02   5.761e-01   3.070e+01
         1.0   1.205e+02   5.162e-01   6.715e+01
         1.0   1.248e+02   3.505e-01   4.539e+01
         1.0   1.259e+02   8.907e-01   8.333e+01
         1.0   1.262e+02   8.724e-01   7.441e+01
         1.0   1.245e+02   2.202e-01   1.221e+02
         1.0   1.241e+02   8.060e-01   2.560e+02
         1.0   1.272e+02   4.247e-01   5.452e+01
         1.0   1.220e+02   4.099e-01   2.515e+02
         1.0   1.225e+02   8.670e-01   9.623e+01
         1.0   1.255e+02   8.870e-01   1.033e+02
         1.0   1.230e+02   8.964e-01   1.152e+02
         1.0   1.260e+02   3.720e-01   4.642e+01
         1.0   1.195e+02   4.098e-01   2.189e+02
         1.0   8.244e+01   8.262e-01   1.278e+02
         1.0   1.244e+02   4.025e-01   1.273e+01
         1.0   1.247e+02   1.569e-01   6.890e+01
         1.0   1.239e+02   6.076e-01   6.209e+01
         1.0   1.258e+02   4.717e-01   1.088e+02
         1.0   1.246e+02   3.064e-01   9.936e+01
         1.0   1.267e+02   8.757e-01   2.568e+01
         1.0   1.231e+02   8.375e-01   1.349e+02
         1.0   1.271e+02   4.787e-01   3.574e+01
         1.0   1.235e+02   5.639e-01   7.073e+01
         1.0   1.255e+02   9.346e-01   1.007e+02
         1.0   1.251e+02   8.966e-01   7.026e+01
         1.0   1.238e+02   6.386e-01   1.482e+02
         1.0   1.212e+02   3.839e-01   1.542e+02
         1.0   1.241e+02   4.711e-01   1.560e+02
         1.0   1.263e+02   2.913e-01   1.617e+02
         1.0   1.248e+02   2.742e-01   4.861e+01
         1.0   1.204e+02   7.234e-01   2.019e+02
         1.0   1.245e+02   5.327e-01   5.585e+01
         1.0   1.196e+02   4.121e-01   1.452e+02
         1.0   1.227e+02   9.206e-01   1.154e+02
         1.0   1.261e+02   6.003e-01   8.214e+01
         1.0   1.264e+02   5.398e-01   1.296e+02
         1.0   1.255e+02   7.575e-01   3.709e+01
         1.0   1.269e+02   4.079e-01   1.714e+02
         1.0   1.253e+02   7.629e-01   1.003e+02
         1.0   1.269e+02   8.350e-01   7.803e+01
         1.0   1.256e+02   5.792e-01   5.656e+01
         1.0   1.224e+02   7.142e-01   2.915e+01
         1.0   1.248e+02   7.057e-01   2.027e+01
         1.0   1.248e+02   9.913e-01   1.118e+02
         1.0   1.136e+02   7.456e-01   5.913e+01
         1.0   1.257e+02   7.899e-01   4.631e+01
         1.0   1.266e+02   7.307e-02   4.599e+01
         1.0   1.240e+02   1.020e-01   1.328e+02
         1.0   1.283e+02   4.097e-01   1.448e+02
         1.0   1.263e+02   4.398e-01   5.076e+01
         1.0   1.257e+02   1.187e-01   1.560e+02
         1.0   1.263e+02   9.105e-01   7.514e+01
         1.0   1.262e+02   8.499e-01   7.669e+01
         1.0   1.241e+02   8.958e-01   1.115e+02
         1.0   1.249e+02   6.376e-01   1.073e+02
         1.0   1.228e+02   6.127e-01   7.406e+01
         1.0   1.271e+02   1.572e-01   1.265e+02
         1.0   1.250e+02   9.058e-01   2.319e+02
         1.0   1.205e+02   5.179e-01   2.056e+01
         1.0   1.149e+02   8.373e-01   8.872e+01
         1.0   1.257e+02   1.051e-01   8.035e+01
         1.0   1.267e+02   4.073e-01   1.118e+02
         1.0   1.243e+02   8.136e-02   1.654e+02
         1.0   1.257e+02   3.355e-01   3.344e+01
         1.0   1.247e+02   8.630e-01   7.264e+01
         1.0   1.278e+02   4.180e-01   1.964e+01
         1.0   1.232e+02   7.328e-01   1.476e+02
         1.0   9.392e+01   5.365e-01   3.562e+01
         1.0   1.263e+02   8.693e-01   1.057e+02
         1.0   1.291e+02   2.015e-01   1.513e+02
         1.0   1.267e+02   5.443e-01   1.416e+02
         1.0   1.258e+02   9.013e-01   4.399e+01
         1.0   1.257e+02   8.290e-01   3.946e+01
         1.0   1.262e+02   2.877e-01   6.232e+01
         1.0   1.243e+02   2.010e-01   2.234e+01
         1.0   1.266e+02   1.387e-01   4.934e+01
         1.0   1.269e+02   4.673e-01   7.837e+01
         1.0   1.222e+02   9.968e-01   6.594e+01
         1.0   1.264e+02   6.634e-01   8.368e+01
         1.0   1.254e+02   9.244e-01   1.732e+02
         1.0   1.248e+02   7.694e-01   4.505e+01
         1.0   1.170e+02   8.673e-01   1.437e+02
         1.0   1.246e+02   8.118e-01   9.184e+01
         1.0   1.204e+02   7.538e-02   4.642e+01
         1.0   1.260e+02   4.712e-01   2.040e+02
         1.0   1.197e+02   7.554e-01   2.361e+02
         1.0   1.166e+02   3.525e-01   7.253e+01
         1.0   1.232e+02   7.271e-01   1.433e+02
         1.0   1.262e+02   3.039e-01   7.602e+01
         1.0   1.191e+02   9.713e-01   5.375e+01
         1.0   1.248e+02   7.043e-01   3.485e+02
         1.0   1.245e+02   3.188e-01   9.990e+01
         1.0   1.237e+02   9.488e-01   2.427e+02
         1.0   1.218e+02   8.307e-01   2.479e+01
         1.0   1.261e+02   8.375e-01   1.750e+02
         1.0   1.273e+02   5.327e-01   1.586e+02
         1.0   1.264e+02   1.646e-01   3.655e+01
         1.0   1.230e+02   7.954e-01   5.417e+01
         1.0   1.250e+02   8.946e-01   1.216e+02
         1.0   1.258e+02   5.851e-01   9.601e+01
         1.0   1.182e+02   8.380e-01   1.424e+02
         1.0   1.226e+02   8.486e-01   4.931e+01
         1.0   1.280e+02   3.819e-01   7.035e+01
         1.0   1.250e+02   2.413e-01   8.129e+01
         1.0   1.249e+02   6.676e-01   8.161e+01
         1.0   1.120e+02   7.632e-01   2.316e+01
         1.0   1.238e+02   8.060e-01   7.815e+01
         1.0   1.260e+02   7.919e-01   6.125e+01
         1.0   1.238e+02   7.087e-01   3.306e+01
         1.0   1.276e+02   8.445e-01   5.115e+01
         1.0   1.277e+02   5.710e-01   6.532e+01
         1.0   1.271e+02   6.486e-01   1.832e+02
         1.0   1.252e+02   4.697e-01   3.278e+01
         1.0   1.262e+02   2.877e-01   6.232e+01
         1.0   8.658e+01   1.617e-01   1.915e+02
         1.0   1.225e+02   7.292e-01   5.994e+01
         1.0   1.251e+02   7.258e-01   1.004e+02
         1.0   1.261e+02   4.773e-01   1.689e+02
         1.0   1.263e+02   7.262e-02   9.185e+01
         1.0   1.251e+02   5.074e-01   5.049e+01
         1.0   1.235e+02   5.639e-01   7.073e+01
         1.0   1.264e+02   2.927e-01   2.257e+02
         1.0   1.247e+02   8.376e-01   2.114e+02
         1.0   1.129e+02   9.232e-01   1.061e+02
         1.0   7.392e+01   4.538e-01   5.910e+01
         1.0   1.123e+02   1.891e-01   6.360e+01
         1.0   1.235e+02   7.079e-01   1.019e+02
         1.0   1.271e+02   9.331e-01   1.020e+02
         1.0   1.472e+02   3.683e-01   1.219e+02
         1.0   1.197e+02   8.770e-01   5.835e+01
         1.0   1.270e+02   8.543e-01   2.364e+01
         1.0   1.254e+02   1.340e-01   2.137e+01
         1.0   1.253e+02   7.797e-01   2.073e+02
         1.0   1.252e+02   7.775e-01   1.302e+01
         1.0   1.253e+02   5.968e-01   3.328e+01
         1.0   1.238e+02   6.781e-01   2.844e+02
         1.0   1.077e+02   4.400e-01   3.944e+01
         1.0   1.230e+02   5.192e-01   6.863e+01
         1.0   1.230e+02   7.301e-01   3.448e+01
         1.0   1.129e+02   9.232e-01   1.061e+02
         1.0   9.509e+01   9.370e-01   4.221e+01
         1.0   1.217e+02   7.505e-01   5.238e+01
         1.0   1.235e+02   4.544e-01   1.505e+02
         1.0   1.237e+02   6.952e-01   1.008e+02
         1.0   1.203e+02   7.863e-01   1.330e+02
         1.0   1.273e+02   6.154e-01   9.391e+01
         1.0   1.259e+02   8.025e-01   7.660e+01
         1.0   1.255e+02   7.827e-01   3.753e+01
         1.0   1.255e+02   1.722e-01   1.413e+02
         1.0   1.247e+02   4.438e-01   2.586e+02
         1.0   1.289e+02   7.429e-01   3.438e+01
         1.0   1.189e+02   7.744e-01   6.154e+01
         1.0   1.243e+02   5.232e-01   1.044e+02
         1.0   1.212e+02   6.779e-01   8.016e+01
         1.0   1.237e+02   6.750e-01   1.033e+02
         1.0   1.252e+02   8.327e-01   2.278e+01
         1.0   1.265e+02   5.321e-01   7.625e+01
         1.0   1.257e+02   1.397e-01   1.013e+02
         1.0   1.224e+02   7.002e-01   5.288e+01
         1.0   1.266e+02   4.895e-01   2.310e+01
         1.0   1.248e+02   3.417e-01   2.269e+01
         1.0   1.241e+02   3.686e-01   1.249e+02
         1.0   1.255e+02   9.672e-02   8.960e+01
         1.0   1.257e+02   5.718e-01   1.886e+02
         1.0   1.253e+02   8.752e-01   2.942e+02
         1.0   1.225e+02   4.636e-01   5.320e+01
         1.0   1.248e+02   6.847e-01   8.645e+01
         1.0   1.237e+02   7.348e-01   2.271e+02
         1.0   1.225e+02   8.670e-01   9.623e+01
         1.0   1.265e+02   8.216e-01   3.286e+01
         1.0   1.255e+02   9.489e-01   9.280e+01
         1.0   1.273e+02   4.092e-01   8.250e+01
         1.0   1.246e+02   8.546e-01   3.237e+01
         1.0   1.295e+02   8.207e-01   7.016e+01
         1.0   1.216e+02   5.577e-01   9.005e+01
         1.0   1.262e+02   5.195e-01   2.808e+02
         1.0   1.215e+02   3.993e-01   5.171e+01
         1.0   1.293e+02   5.207e-01   1.566e+02
         1.0   1.249e+02   7.857e-01   1.094e+02
         1.0   1.214e+02   8.226e-01   1.615e+02
         1.0   1.012e+02   7.695e-01   8.963e+01
         1.0   1.229e+02   8.870e-01   1.261e+02
         1.0   1.218e+02   3.152e-01   6.588e+01
         1.0   1.240e+02   5.082e-01   1.320e+02
         1.0   1.236e+02   5.096e-01   7.428e+01
         1.0   1.261e+02   6.337e-01   1.887e+02
         1.0   1.243e+02   7.151e-01   1.275e+02
         1.0   1.210e+02   4.623e-01   1.304e+02
         1.0   1.276e+02   7.161e-01   1.389e+02
         1.0   1.253e+02   6.857e-02   8.997e+01
         1.0   1.258e+02   4.861e-01   1.304e+02
         1.0   1.245e+02   4.664e-01   2.344e+01
         1.0   1.256e+02   6.859e-01   1.278e+02
         1.0   1.255e+02   6.899e-01   4.891e+01
         1.0   1.282e+02   3.413e-01   4.231e+01
         1.0   1.251e+02   8.687e-01   1.121e+02
         1.0   1.264e+02   8.992e-01   8.590e+01
         1.0   1.297e+02   4.103e-01   1.918e+02
         1.0   1.052e+02   2.218e-01   1.224e+02
         1.0   1.229e+02   5.990e-01   5.644e+01
         1.0   1.210e+02   5.785e-01   9.742e+01
         1.0   1.246e+02   3.064e-01   9.936e+01
         1.0   8.095e+01   3.985e-01   8.274e+01
         1.0   1.239e+02   8.315e-01   1.281e+02
         1.0   1.250e+02   9.254e-01   4.357e+01
         1.0   1.263e+02   2.952e-01   7.897e+01
         1.0   1.254e+02   5.413e-01   5.661e+01
         1.0   1.248e+02   6.165e-01   2.315e+01
         1.0   1.263e+02   7.153e-01   1.598e+02
         1.0   1.248e+02   5.978e-01   1.423e+02
         1.0   9.065e+01   4.183e-01   4.873e+01
         1.0   1.255e+02   7.944e-01   1.175e+02
         1.0   1.225e+02   8.670e-01   9.623e+01
         1.0   1.242e+02   7.606e-01   5.760e+01
         1.0   1.259e+02   8.108e-01   9.713e+01
         1.0   1.244e+02   3.420e-01   8.334e+01
         1.0   1.270e+02   5.533e-01   7.573e+01
         1.0   1.256e+02   8.712e-01   4.318e+01
         1.0   1.280e+02   2.609e-01   5.269e+01
         1.0   9.328e+01   5.426e-02   7.313e+01
         1.0   1.217e+02   6.976e-01   7.631e+01
         1.0   1.287e+02   3.426e-01   4.659e+01
         1.0   1.278e+02   7.347e-01   4.910e+01
         1.0   1.252e+02   1.705e-01   4.101e+02
         1.0   1.258e+02   8.853e-01   1.075e+02
         1.0   1.266e+02   7.317e-01   1.095e+02
         1.0   1.249e+02   7.594e-01   1.131e+02
         1.0   1.255e+02   5.999e-01   4.785e+01
         1.0   1.219e+02   7.799e-01   2.738e+01
         1.0   1.255e+02   6.020e-01   1.078e+02
         1.0   9.102e+01   2.797e-01   9.339e+01
         1.0   1.260e+02   1.026e-01   1.108e+02
         1.0   1.273e+02   6.154e-01   9.391e+01
         1.0   1.266e+02   7.307e-02   4.599e+01
         1.0   1.247e+02   9.040e-01   3.747e+01
         1.0   1.265e+02   4.351e-01   7.541e+01
         1.0   1.269e+02   5.004e-01   6.239e+01
         1.0   1.288e+02   7.085e-01   1.115e+02
         1.0   1.132e+02   7.213e-01   5.787e+01
         1.0   1.243e+02   2.957e-01   1.106e+02
         1.0   1.231e+02   8.941e-01   8.560e+01
         1.0   1.190e+02   1.926e-01   1.127e+02
         1.0   1.236e+02   5.930e-01   3.161e+02
         1.0   1.213e+02   5.283e-01   3.337e+01
         1.0   1.297e+02   1.700e-01   5.772e+01
         1.0   1.234e+02   5.563e-01   5.548e+01
         1.0   1.137e+02   7.446e-01   2.127e+01
         1.0   1.281e+02   8.010e-01   1.216e+02
         1.0   1.249e+02   1.325e-01   7.926e+01
         1.0   1.259e+02   5.906e-01   2.283e+02
         1.0   1.212e+02   8.486e-01   9.752e+00
         1.0   1.247e+02   1.258e-01   3.190e+01
         1.0   1.241e+02   9.446e-01   6.312e+01
         1.0   1.256e+02   8.331e-01   1.976e+02
         1.0   1.286e+02   1.141e-01   1.581e+02
         1.0   1.254e+02   4.317e-01   1.251e+02
         1.0   1.231e+02   6.256e-01   4.594e+01
         1.0   1.251e+02   4.148e-01   4.392e+01
         1.0   1.245e+02   7.778e-01   1.768e+02
         1.0   1.270e+02   5.881e-02   4.843e+01
         1.0   1.294e+02   2.628e-01   1.145e+02
         1.0   1.270e+02   9.540e-01   7.196e+01
         1.0   1.274e+02   2.066e-01   2.965e+01
         1.0   1.258e+02   5.350e-01   4.164e+01
         1.0   1.228e+02   6.077e-01   1.132e+02
         1.0   1.246e+02   4.049e-01   3.681e+01
         1.0   1.220e+02   4.976e-01   8.179e+01
         1.0   1.202e+02   8.089e-01   3.782e+02
         1.0   1.242e+02   1.695e-01   1.361e+02
         1.0   1.259e+02   8.108e-01   9.713e+01
         1.0   1.280e+02   3.819e-01   7.035e+01
         1.0   1.237e+02   6.943e-01   1.744e+02
         1.0   1.175e+02   8.681e-01   6.106e+01
         1.0   1.259e+02   9.291e-01   7.513e+01
         1.0   1.223e+02   5.370e-01   1.325e+01
         1.0   1.256e+02   7.239e-01   9.387e+01
         1.0   1.240e+02   1.510e-01   1.109e+02
         1.0   1.239e+02   8.635e-01   5.959e+01
         1.0   1.241e+02   7.650e-01   8.364e+01
         1.0   1.248e+02   6.847e-01   8.645e+01
         1.0   1.229e+02   5.643e-01   3.988e+01
         1.0   1.225e+02   6.598e-01   1.092e+02
         1.0   1.235e+02   7.811e-01   5.163e+01
         1.0   1.232e+02   4.191e-01   1.774e+02
         1.0   1.238e+02   9.707e-01   4.631e+01
         1.0   1.247e+02   4.438e-01   2.586e+02
         1.0   1.271e+02   5.177e-01   1.290e+01
         1.0   1.206e+02   6.408e-01   1.318e+02
         1.0   1.246e+02   1.637e-01   6.923e+01
         1.0   1.251e+02   6.377e-01   6.560e+01
         1.0   1.252e+02   4.768e-01   1.653e+02
         1.0   1.285e+02   9.416e-01   3.151e+01
         1.0   1.244e+02   4.746e-01   7.091e+01
         1.0   1.206e+02   9.128e-01   5.235e+01
         1.0   1.232e+02   7.361e-01   7.164e+01
         1.0   1.250e+02   9.327e-01   1.135e+02
         1.0   1.214e+02   9.320e-01   1.896e+01
         1.0   1.255e+02   3.811e-01   4.177e+01
         1.0   1.258e+02   5.036e-01   1.171e+02
         1.0   1.255e+02   9.379e-01   8.128e+01
         1.0   1.238e+02   5.798e-01   3.706e+02
         1.0   1.261e+02   5.428e-01   1.069e+02
         1.0   1.212e+02   4.922e-01   1.333e+01
         1.0   1.257e+02   2.025e-01   1.811e+01
         1.0   1.200e+02   3.737e-01   5.989e+01
         1.0   1.266e+02   9.316e-01   7.440e+01
         1.0   1.216e+02   5.577e-01   9.005e+01
         1.0   1.134e+02   2.146e-01   6.964e+01
         1.0   1.295e+02   2.832e-01   2.043e+02
         1.0   1.287e+02   9.209e-01   3.191e+01
         1.0   1.230e+02   9.595e-01   4.398e+01
         1.0   1.234e+02   6.604e-01   9.026e+01
         1.0   1.246e+02   4.966e-01   4.722e+01
         1.0   1.258e+02   5.851e-01   9.601e+01
         1.0   1.247e+02   3.441e-01   2.165e+01
         1.0   1.241e+02   6.999e-01   2.324e+01
         1.0   1.244e+02   4.021e-01   2.482e+01
         1.0   1.251e+02   3.085e-01   1.323e+02
         1.0   1.253e+02   9.005e-01   1.583e+02
         1.0   1.166e+02   7.679e-01   9.413e+01
         1.0   1.236e+02   5.096e-01   7.428e+01
         1.0   1.255e+02   8.030e-01   1.153e+02
         1.0   1.231e+02   2.812e-01   7.133e+01
         1.0   1.249e+02   5.675e-01   9.397e+01
         1.0   1.223e+02   9.298e-01   7.951e+01
         1.0   1.181e+02   7.295e-01   1.598e+01
         1.0   1.238e+02   8.045e-01   7.871e+01
         1.0   1.250e+02   7.674e-01   2.050e+02
         1.0   1.244e+02   5.845e-01   1.490e+02
         1.0   1.236e+02   8.033e-01   8.393e+01
         1.0   1.167e+02   7.057e-02   6.176e+01
         1.0   1.213e+02   5.755e-01   6.003e+01
         1.0   1.244e+02   8.090e-01   1.390e+02
         1.0   1.256e+02   8.990e-01   2.289e+02
         1.0   1.240e+02   4.304e-01   6.889e+01
         1.0   1.243e+02   7.177e-01   1.908e+01
         1.0   1.231e+02   8.999e-01   8.435e+00
         1.0   1.260e+02   7.139e-01   1.470e+02
         1.0   1.256e+02   5.792e-01   5.656e+01
         1.0   1.248e+02   3.505e-01   4.539e+01
         1.0   1.264e+02   9.036e-01   2.919e+01
         1.0   1.151e+02   2.330e-01   9.514e+01
         1.0   1.210e+02   4.192e-02   9.612e+01
         1.0   1.252e+02   9.747e-01   1.382e+02
         1.0   1.260e+02   7.765e-01   1.121e+02
         1.0   1.245e+02   8.924e-01   2.381e+02
         1.0   1.256e+02   4.985e-01   1.100e+02
         1.0   1.238e+02   4.671e-01   7.755e+01
         1.0   1.268e+02   2.411e-01   1.956e+01
         1.0   1.232e+02   2.047e-01   1.240e+02
         1.0   1.248e+02   5.973e-01   5.762e+01
         1.0   1.246e+02   1.466e-01   2.043e+02
         1.0   1.246e+02   7.734e-01   6.967e+01
         1.0   1.246e+02   7.830e-01   7.278e+01
         1.0   1.212e+02   8.863e-01   7.945e+01
         1.0   1.242e+02   2.549e-01   3.405e+02
         1.0   1.234e+02   8.152e-01   1.305e+02
         1.0   1.248e+02   2.742e-01   4.861e+01
         1.0   1.249e+02   7.594e-01   1.131e+02
         1.0   1.256e+02   8.907e-01   1.101e+02
         1.0   1.218e+02   5.749e-01   1.323e+02
         1.0   1.220e+02   6.811e-01   3.245e+02
         1.0   1.266e+02   9.280e-01   1.426e+02
         1.0   1.268e+02   2.411e-01   1.956e+01
         1.0   1.256e+02   8.907e-01   1.101e+02
         1.0   1.232e+02   4.372e-01   4.270e+01
         1.0   1.254e+02   6.538e-01   1.144e+02
         1.0   1.163e+02   9.240e-01   1.039e+02
         1.0   1.248e+02   5.517e-01   1.785e+02
         1.0   1.236e+02   8.112e-01   5.996e+01
         1.0   1.291e+02   9.051e-01   4.536e+01
         1.0   9.328e+01   5.426e-02   7.313e+01
         1.0   9.509e+01   9.370e-01   4.221e+01
         1.0   1.245e+02   8.010e-01   5.161e+01
         1.0   1.252e+02   8.372e-01   4.730e+01
         1.0   1.239e+02   6.251e-01   8.169e+01
         1.0   1.264e+02   1.867e-01   3.175e+01
         1.0   1.269e+02   5.077e-01   1.967e+02
         1.0   1.227e+02   9.537e-01   7.994e+01
         1.0   1.269e+02   8.670e-01   2.656e+01
         1.0   1.253e+02   8.752e-01   2.942e+02
         1.0   1.277e+02   5.710e-01   6.532e+01
         1.0   1.261e+02   8.112e-01   1.529e+02
         1.0   1.284e+02   7.982e-01   3.579e+01
         1.0   1.221e+02   9.781e-01   3.822e+02
         1.0   1.265e+02   9.016e-01   2.165e+02
         1.0   1.166e+02   4.685e-01   1.683e+02
         1.0   1.188e+02   6.515e-01   7.606e+01
         1.0   1.247e+02   1.569e-01   6.890e+01
         1.0   1.216e+02   7.508e-01   4.478e+01
         1.0   1.257e+02   7.899e-01   4.631e+01
         1.0   1.182e+02   8.542e-01   1.834e+02
         1.0   1.271e+02   6.486e-01   1.832e+02
         1.0   1.215e+02   6.557e-01   6.423e+01
         1.0   1.242e+02   6.698e-01   1.221e+02
         1.0   1.254e+02   9.416e-01   8.959e+01
         1.0   1.255e+02   9.489e-01   9.280e+01
         1.0   1.238e+02   7.548e-01   3.819e+02
         1.0   1.242e+02   8.049e-01   5.688e+01
         1.0   1.259e+02   4.996e-01   1.635e+02
         1.0   1.245e+02   5.273e-01   2.106e+02
         1.0   1.244e+02   7.928e-01   4.844e+01
         1.0   1.262e+02   4.752e-01   8.366e+01
         1.0   1.276e+02   4.287e-01   2.759e+02
         1.0   1.236e+02   6.342e-01   5.720e+01
         1.0   1.266e+02   8.681e-01   6.188e+01
         1.0   1.252e+02   2.303e-01   7.434e+01
         1.0   1.238e+02   9.011e-01   1.198e+02
         1.0   1.243e+02   4.641e-01   5.626e+01
         1.0   1.249e+02   6.768e-01   1.804e+02
         1.0   1.258e+02   1.799e-01   1.030e+02
         1.0   1.243e+02   2.400e-01   1.122e+02
         1.0   1.052e+02   8.569e-01   4.205e+01
         1.0   1.253e+02   8.230e-01   9.965e+01
         1.0   1.242e+02   7.185e-01   7.990e+01
         1.0   1.229e+02   6.051e-01   1.355e+01
         1.0   1.243e+02   8.129e-01   9.034e+01
         1.0   1.258e+02   7.838e-01   1.753e+02
         1.0   1.252e+02   6.057e-01   6.801e+01
         1.0   1.254e+02   3.658e-02   1.894e+02
         1.0   1.250e+02   7.701e-01   5.765e+01
         1.0   1.212e+02   7.325e-01   8.422e+00
         1.0   1.245e+02   8.007e-01   1.246e+02
         1.0   1.255e+02   9.913e-01   2.738e+01
         1.0   1.118e+02   8.710e-01   5.016e+01
         1.0   1.280e+02   4.500e-01   1.532e+02
         1.0   1.261e+02   6.751e-01   3.580e+01
         1.0   1.248e+02   9.214e-01   1.079e+02
         1.0   1.243e+02   9.508e-01   3.427e+01
         1.0   1.213e+02   4.246e-01   1.686e+02
         1.0   1.247e+02   4.678e-01   6.917e+01
         1.0   1.246e+02   6.832e-01   2.444e+01
         1.0   1.238e+02   5.798e-01   3.706e+02
         1.0   1.240e+02   1.020e-01   1.328e+02
         1.0   1.239e+02   8.147e-01   2.439e+02
         1.0   1.267e+02   8.184e-01   1.062e+02
         1.0   1.248e+02   7.040e-01   1.014e+02
         1.0   1.238e+02   8.461e-01   8.822e+01
         1.0   1.129e+02   4.709e-01   7.725e+01
         1.0   1.241e+02   8.060e-01   2.560e+02
         1.0   1.259e+02   4.996e-01   1.635e+02
         1.0   1.236e+02   5.096e-01   7.428e+01
         1.0   1.252e+02   7.012e-01   2.802e+01
         1.0   1.266e+02   9.316e-01   7.440e+01
         1.0   1.221e+02   6.982e-01   2.151e+02
         1.0   1.243e+02   9.449e-01   4.708e+01
         1.0   1.256e+02   4.189e-01   5.913e+01
         1.0   1.257e+02   4.640e-01   3.449e+01
         1.0   1.242e+02   8.049e-01   5.688e+01
         1.0   1.261e+02   3.276e-01   4.591e+02
